GDLcode,constant,iso_code,country,region,shdi
AFGr101,World,AFG,Afghanistan,Central (Kabul Wardak Kapisa Logar Parwan Panjsher),   0.573915000000000
AFGr102,World,AFG,Afghanistan,Central Highlands (Bamyan Daikundi),   0.484076000000000
AFGr103,World,AFG,Afghanistan,East (Nangarhar Kunar Laghman Nooristan),   0.477673000000000
AFGr104,World,AFG,Afghanistan,North (Samangan Sar-e-Pul Balkh Jawzjan Faryab),   0.514833000000000
AFGr105,World,AFG,Afghanistan,North East (Baghlan Takhar Badakhshan Kunduz),   0.460395000000000
AFGr106,World,AFG,Afghanistan,South (Uruzgan Helmand Zabul Nimroz Kandahar),   0.424135000000000
AFGr107,World,AFG,Afghanistan,South East (Ghazni Paktya Paktika Khost),   0.489170000000000
AFGr108,World,AFG,Afghanistan,West (Ghor Herat Badghis Farah),   0.461780000000000
AGOr201,World,AGO,Angola,Cabinda,   0.664938000000000
AGOr202,World,AGO,Angola,Zaire,   0.601090000000000
AGOr203,World,AGO,Angola,Uige,   0.530214000000000
AGOr204,World,AGO,Angola,Luanda,   0.686335000000000
AGOr205,World,AGO,Angola,Kuanza Norte,   0.532987000000000
AGOr206,World,AGO,Angola,Kuanza Sul,   0.444982000000000
AGOr207,World,AGO,Angola,Malange,   0.554597000000000
AGOr208,World,AGO,Angola,Lunda Norte,   0.510366000000000
AGOr209,World,AGO,Angola,Benguela,   0.522659000000000
AGOr210,World,AGO,Angola,Huambo,   0.526339000000000
AGOr211,World,AGO,Angola,Bie,   0.491354000000000
AGOr212,World,AGO,Angola,Moxico,   0.535001000000000
AGOr213,World,AGO,Angola,Kuando Kubango,   0.497698000000000
AGOr214,World,AGO,Angola,Namibe,   0.572294000000000
AGOr215,World,AGO,Angola,Huila,   0.507918000000000
AGOr216,World,AGO,Angola,Cunene,   0.508734000000000
AGOr217,World,AGO,Angola,Lunda Sul,   0.567594000000000
AGOr218,World,AGO,Angola,Bengo,   0.565254000000000
ALBr201,World,ALB,Albania,Berat,   0.774653000000000
ALBr202,World,ALB,Albania,Diber,   0.753036000000000
ALBr203,World,ALB,Albania,Durres,   0.798393000000000
ALBr204,World,ALB,Albania,Elbasan,   0.782022000000000
ALBr205,World,ALB,Albania,Fier,   0.764381000000000
ALBr206,World,ALB,Albania,Gjirokaster,   0.783341000000000
ALBr207,World,ALB,Albania,Korce,   0.779192000000000
ALBr208,World,ALB,Albania,Kukes,   0.748437000000000
ALBr209,World,ALB,Albania,Lezhe,   0.766557000000000
ALBr210,World,ALB,Albania,Shkoder,   0.779421000000000
ALBr211,World,ALB,Albania,Tirana,   0.817419000000000
ALBr212,World,ALB,Albania,Vlore,   0.802211000000000
ANDt,World,AND,Andorra,Total,   0.857458000000000
AREt,World,ARE,United Arab Emirates,Total,   0.866315000000000
ARGr101,World,ARG,Argentina,City of Buenos Aires,   0.867067000000000
ARGr102,World,ARG,Argentina,Rest of Buenos Aires,   0.818413000000000
ARGr103,World,ARG,Argentina,"Catamarca, La Rioja, San Juan",   0.830194000000000
ARGr104,World,ARG,Argentina,Cordoba,   0.834284000000000
ARGr105,World,ARG,Argentina,"Corrientes, Entre Rios, Misiones",   0.810655000000000
ARGr106,World,ARG,Argentina,"Chaco, Formosa",   0.805713000000000
ARGr107,World,ARG,Argentina,"Chubut, Neuquen, Rio Negro, Santa Cruz, Tierra del Fuego",   0.835899000000000
ARGr108,World,ARG,Argentina,"Jujuy, Salta",   0.820961000000000
ARGr109,World,ARG,Argentina,"La Pampa, San Luis, Mendoza",   0.837177000000000
ARGr110,World,ARG,Argentina,Santa Fe,   0.839529000000000
ARGr111,World,ARG,Argentina,"Santiago del Estero, Tucuman",   0.816400000000000
ARMr101,World,ARM,Armenia,Aragatsotn,   0.742326000000000
ARMr102,World,ARM,Armenia,Ararat,   0.732800000000000
ARMr103,World,ARM,Armenia,Armavir,   0.727285000000000
ARMr104,World,ARM,Armenia,Gegharkunik,   0.726767000000000
ARMr105,World,ARM,Armenia,Lori,   0.729467000000000
ARMr106,World,ARM,Armenia,Kotayk,   0.764475000000000
ARMr107,World,ARM,Armenia,Shirak,   0.756381000000000
ARMr108,World,ARM,Armenia,Syunik,   0.757595000000000
ARMr109,World,ARM,Armenia,Vayots Dzor,   0.750370000000000
ARMr110,World,ARM,Armenia,Tavush,   0.738222000000000
ARMr111,World,ARM,Armenia,Yerevan,   0.801494000000000
ATGt,World,ATG,Antigua and Barbuda,Total,   0.777000000000000
AUSr101,World,AUS,Australia,New South Wales,   0.938713000000000
AUSr102,World,AUS,Australia,Victoria,   0.936465000000000
AUSr103,World,AUS,Australia,Queensland,   0.931994000000000
AUSr104,World,AUS,Australia,South Australia,   0.926435000000000
AUSr105,World,AUS,Australia,Western Australia,   0.953347000000000
AUSr106,World,AUS,Australia,Tasmania,   0.907429000000000
AUSr107,World,AUS,Australia,Northern Territory,   0.926218000000000
AUSr108,World,AUS,Australia,Australian Capital Territory,   0.970916000000000
AUTr101,World,AUT,Austria,Burgenland,   0.873248000000000
AUTr102,World,AUT,Austria,Niederosterreich,   0.878244000000000
AUTr103,World,AUT,Austria,Wien,   0.939604000000000
AUTr104,World,AUT,Austria,Karnten,   0.898157000000000
AUTr105,World,AUT,Austria,Steiermark,   0.908064000000000
AUTr106,World,AUT,Austria,Oberosterreich,   0.904973000000000
AUTr107,World,AUT,Austria,Salzburg,   0.934823000000000
AUTr108,World,AUT,Austria,Tirol,   0.927805000000000
AUTr109,World,AUT,Austria,Vorarlberg,   0.900440000000000
AZEr101,World,AZE,Azerbaijan,Baku,   0.821687000000000
AZEr102,World,AZE,Azerbaijan,Absheron,   0.797571000000000
AZEr103,World,AZE,Azerbaijan,Ganja Gazakh,   0.718839000000000
AZEr104,World,AZE,Azerbaijan,Shaki Zaqatala,   0.757158000000000
AZEr105,World,AZE,Azerbaijan,Lankaran,   0.712850000000000
AZEr106,World,AZE,Azerbaijan,Guba Khachmaz,   0.730732000000000
AZEr107,World,AZE,Azerbaijan,Aran,   0.707711000000000
AZEr108,World,AZE,Azerbaijan,Yukhari Karabakh,   0.702764000000000
AZEr109,World,AZE,Azerbaijan,Dakhlik Shirvan,   0.721457000000000
BDIr101,World,BDI,Burundi,"North (Kayanza, Kirundo, Muyinga, Ngozi)",   0.376394000000000
BDIr102,World,BDI,Burundi,"South (Bururi, Makamba)",   0.455516000000000
BDIr103,World,BDI,Burundi,"East (Cankuzo, Rutana, Ruyigi )",   0.405799000000000
BDIr104,World,BDI,Burundi,"West (Bubanza, Buja Rural, Cibitoke, Mairie de Bujumbura)",   0.470571000000000
BDIr105,World,BDI,Burundi,"Middle (Gitega, Karuzi, Muramvya, Mwaro)",   0.425523000000000
BELr101,World,BEL,Belgium,Bruxelles - Brussel,   0.946450000000000
BELr102,World,BEL,Belgium,Prov. Antwerpen,   0.930527000000000
BELr103,World,BEL,Belgium,Prov. Limburg,   0.913273000000000
BELr104,World,BEL,Belgium,Prov. Oost-Vlaanderen,   0.920684000000000
BELr105,World,BEL,Belgium,Prov. Vlaams-Brabant,   0.937775000000000
BELr106,World,BEL,Belgium,Prov. West-Vlaanderen,   0.922509000000000
BELr107,World,BEL,Belgium,Prov. Brabant Wallon,   0.924734000000000
BELr108,World,BEL,Belgium,Prov. Hainaut,   0.874404000000000
BELr109,World,BEL,Belgium,Prov. Liege,   0.885979000000000
BELr110,World,BEL,Belgium,Prov. Luxembourg,   0.885853000000000
BELr111,World,BEL,Belgium,Prov. Namur,   0.890381000000000
BENr101,World,BEN,Benin,Atacora (incl Donga),   0.480814000000000
BENr102,World,BEN,Benin,Atlantique (incl Littoral (Cotonou)),   0.612534000000000
BENr103,World,BEN,Benin,Borgou (incl Alibori),   0.433301000000000
BENr104,World,BEN,Benin,Mono (incl Couffo),   0.518519000000000
BENr105,World,BEN,Benin,Queme (incl Plateau),   0.548111000000000
BENr106,World,BEN,Benin,Zou (incl Collines),   0.532232000000000
BFAr101,World,BFA,Burkina Faso,Boucle de Mouhoun,   0.400997000000000
BFAr102,World,BFA,Burkina Faso,Cascades,   0.444526000000000
BFAr103,World,BFA,Burkina Faso,Centre (incl Ouagadougou),   0.620092000000000
BFAr104,World,BFA,Burkina Faso,Centre-Est,   0.419532000000000
BFAr105,World,BFA,Burkina Faso,Centre-Nord,   0.388001000000000
BFAr106,World,BFA,Burkina Faso,Centre-Ouest,   0.438532000000000
BFAr107,World,BFA,Burkina Faso,Centre-Sud,   0.439826000000000
BFAr108,World,BFA,Burkina Faso,Est,   0.341092000000000
BFAr109,World,BFA,Burkina Faso,Hauts Bassins,   0.477905000000000
BFAr110,World,BFA,Burkina Faso,Nord,   0.419771000000000
BFAr111,World,BFA,Burkina Faso,Plateau Central,   0.423780000000000
BFAr112,World,BFA,Burkina Faso,Sahel,   0.275990000000000
BFAr113,World,BFA,Burkina Faso,Sud-Ouest,   0.358134000000000
BGDr201,World,BGD,Bangladesh,"Barisal, Jhalokati, Pirojpur",   0.670789000000000
BGDr202,World,BGD,Bangladesh,"Barguna, Bhola, Patuakhali",   0.586081000000000
BGDr203,World,BGD,Bangladesh,Chittagong,   0.647348000000000
BGDr204,World,BGD,Bangladesh,"Bandarban, Cox s Bazar",   0.538398000000000
BGDr205,World,BGD,Bangladesh,"Khagrachhari, Rangamati (Chattagram)",   0.592560000000000
BGDr206,World,BGD,Bangladesh,"Feni, Lakshmipur, Noakhali",   0.595505000000000
BGDr207,World,BGD,Bangladesh,"Brahmanbaria, Chandpur, Comilla",   0.630783000000000
BGDr208,World,BGD,Bangladesh,Dhaka,   0.693530000000000
BGDr209,World,BGD,Bangladesh,"Gazipur, Narayanganj, Narsingdi",   0.648010000000000
BGDr210,World,BGD,Bangladesh,"Jamalpur, Sherpur, Tangail",   0.573664000000000
BGDr211,World,BGD,Bangladesh,"Kishoreganj, Mymensingh, Netrakona",   0.561761000000000
BGDr212,World,BGD,Bangladesh,"Faridpur, Manikganj, Rajbari",   0.594919000000000
BGDr213,World,BGD,Bangladesh,"Gopalganj, Madaripur, Munshiganj, Shariatpur",   0.635930000000000
BGDr214,World,BGD,Bangladesh,"Bagerhat, Khulna, Satkhira",   0.620631000000000
BGDr215,World,BGD,Bangladesh,"Jessore, Magura, Narail",   0.623228000000000
BGDr216,World,BGD,Bangladesh,"Chuadanga, Jhenaidah, Kushtia, Meherpur",   0.609527000000000
BGDr217,World,BGD,Bangladesh,"Naogaon, Nawabganj, Rajshahi",   0.578179000000000
BGDr218,World,BGD,Bangladesh,"Natore, Pabna, Sirajganj",   0.606969000000000
BGDr219,World,BGD,Bangladesh,"Bogra, Gaibandha, Jaypurhat",   0.612923000000000
BGDr220,World,BGD,Bangladesh,"Dinajpur, Nilphamari, Panchagarh, Thakurgaon",   0.614043000000000
BGDr221,World,BGD,Bangladesh,"Kurigram, Lalmonirhat, Rangpur",   0.590834000000000
BGDr222,World,BGD,Bangladesh,"Maulvibazar, Sylhet",   0.595798000000000
BGDr223,World,BGD,Bangladesh,"Habiganj, Sunamganj",   0.535345000000000
BGRr101,World,BGR,Bulgaria,Severozapaden,   0.758114000000000
BGRr102,World,BGR,Bulgaria,Severen tsentralen,   0.793288000000000
BGRr103,World,BGR,Bulgaria,Severoiztochen,   0.797993000000000
BGRr104,World,BGR,Bulgaria,Yugoiztochen,   0.784346000000000
BGRr105,World,BGR,Bulgaria,Yugozapaden,   0.870930000000000
BGRr106,World,BGR,Bulgaria,Yuzhen tsentralen,   0.787695000000000
BHRt,World, , , ,
BHSt,World,BHS,Bahamas,Total,   0.805146000000000
BIHr101,World,BIH,Bosnia and Herzegovina,Western Bosnia,   0.762730000000000
BIHr102,World,BIH,Bosnia and Herzegovina,Northern Bosnia,   0.762854000000000
BIHr103,World,BIH,Bosnia and Herzegovina,Central Bosnia,   0.770978000000000
BIHr104,World,BIH,Bosnia and Herzegovina,Western herzegovina,   0.792680000000000
BIHr105,World,BIH,Bosnia and Herzegovina,Republica Srpska,   0.767133000000000
BLRr101,World,BLR,Belarus,Brest region,   0.812370000000000
BLRr102,World,BLR,Belarus,Vitebsk region,   0.798661000000000
BLRr103,World,BLR,Belarus,Gomel region,   0.810598000000000
BLRr104,World,BLR,Belarus,Grodno region,   0.820506000000000
BLRr105,World,BLR,Belarus,Minsk region,   0.834157000000000
BLRr106,World,BLR,Belarus,Mogilev region,   0.796997000000000
BLZr101,World,BLZ,Belize,"Corozal, Orange Walk",   0.690623000000000
BLZr102,World,BLZ,Belize,Belize,   0.753250000000000
BLZr103,World,BLZ,Belize,Cayo,   0.642468000000000
BLZr104,World,BLZ,Belize,"Stann Creek, Toledo",   0.729940000000000
BOLr101,World,BOL,Bolivia,Chuquisaca,   0.674241000000000
BOLr102,World,BOL,Bolivia,La Paz,   0.704941000000000
BOLr103,World,BOL,Bolivia,Cochabamba,   0.693273000000000
BOLr104,World,BOL,Bolivia,Oruro,   0.710881000000000
BOLr105,World,BOL,Bolivia,Potosi,   0.619268000000000
BOLr106,World,BOL,Bolivia,Tarija,   0.724739000000000
BOLr107,World,BOL,Bolivia,Santa Cruz,   0.759564000000000
BOLr108,World,BOL,Bolivia,Beni,   0.708740000000000
BOLr109,World,BOL,Bolivia,Pando,   0.727193000000000
BRAr101,World,BRA,Brazil,Rondonia,   0.734510000000000
BRAr102,World,BRA,Brazil,Acre,   0.715721000000000
BRAr103,World,BRA,Brazil,Amazonas,   0.737378000000000
BRAr104,World,BRA,Brazil,Roraima,   0.761457000000000
BRAr105,World,BRA,Brazil,Para,   0.718943000000000
BRAr106,World,BRA,Brazil,Amapa,   0.747709000000000
BRAr107,World,BRA,Brazil,Tocantins,   0.749762000000000
BRAr108,World,BRA,Brazil,Maranhao,   0.706051000000000
BRAr109,World,BRA,Brazil,Piaui,   0.715253000000000
BRAr110,World,BRA,Brazil,Ceara,   0.733147000000000
BRAr111,World,BRA,Brazil,Rio Grande do Norte,   0.751098000000000
BRAr112,World,BRA,Brazil,Paraiba,   0.736472000000000
BRAr113,World,BRA,Brazil,Pernambuco,   0.737516000000000
BRAr114,World,BRA,Brazil,Alagoas,   0.719395000000000
BRAr115,World,BRA,Brazil,Sergipe,   0.747173000000000
BRAr116,World,BRA,Brazil,Bahia,   0.735420000000000
BRAr117,World,BRA,Brazil,Minas Gerais,   0.761150000000000
BRAr118,World,BRA,Brazil,Espirito Santo,   0.764375000000000
BRAr119,World,BRA,Brazil,Rio de Janeiro,   0.789571000000000
BRAr120,World,BRA,Brazil,Sao Paulo,   0.786366000000000
BRAr121,World,BRA,Brazil,Parana,   0.770463000000000
BRAr122,World,BRA,Brazil,Santa Catarina,   0.775230000000000
BRAr123,World,BRA,Brazil,Rio Grande do Sul,   0.775977000000000
BRAr124,World,BRA,Brazil,Mato Grosso do Sul,   0.764312000000000
BRAr125,World,BRA,Brazil,Mato Grosso,   0.757792000000000
BRAr126,World,BRA,Brazil,Goias,   0.767676000000000
BRAr127,World,BRA,Brazil,Distrito Federal,   0.821552000000000
BRBr101,World,BRB,Barbados,St Michael,   0.804964000000000
BRBr102,World,BRB,Barbados,Christ Church and St. Philip,   0.820456000000000
BRBr103,World,BRB,Barbados,"St. James, St. George, and St. Thomas",   0.826329000000000
BRBr104,World,BRB,Barbados,"St. Lucy, St. Peter, St. Andrew, St. Joseph, and St. John",   0.804961000000000
BRNt,World,BRN,Brunei Darussalam,Total,   0.844589000000000
BTNr101,World,BTN,Bhutan,Bumthang,   0.623860000000000
BTNr102,World,BTN,Bhutan,Chukha,   0.643339000000000
BTNr103,World,BTN,Bhutan,Dagana,   0.573886000000000
BTNr104,World,BTN,Bhutan,Gasa,   0.507316000000000
BTNr105,World,BTN,Bhutan,Haa,   0.661630000000000
BTNr106,World,BTN,Bhutan,Lhuntse,   0.573936000000000
BTNr107,World,BTN,Bhutan,Mongar,   0.571617000000000
BTNr108,World,BTN,Bhutan,Paro,   0.678659000000000
BTNr109,World,BTN,Bhutan,Pemagatshel,   0.580221000000000
BTNr110,World,BTN,Bhutan,Punakha,   0.616870000000000
BTNr111,World,BTN,Bhutan,Samdrup jongkhar,   0.582650000000000
BTNr112,World,BTN,Bhutan,Samtse,   0.586826000000000
BTNr113,World,BTN,Bhutan,Sarpang,   0.643165000000000
BTNr114,World,BTN,Bhutan,Thimphu,   0.749609000000000
BTNr115,World,BTN,Bhutan,Trashigang,   0.549986000000000
BTNr116,World,BTN,Bhutan,Trashiyangtse,   0.557750000000000
BTNr117,World,BTN,Bhutan,Trongsa,   0.581607000000000
BTNr118,World,BTN,Bhutan,Tsirang,   0.595213000000000
BTNr119,World,BTN,Bhutan,Wangdi,   0.571996000000000
BTNr120,World,BTN,Bhutan,Zhemgang,   0.571597000000000
BWAr101,World,BWA,Botswana,Central,   0.705013000000000
BWAr102,World,BWA,Botswana,Ghanzi,   0.675923000000000
BWAr103,World,BWA,Botswana,Kgalagadi,   0.694049000000000
BWAr104,World,BWA,Botswana,Kgatleng,   0.742123000000000
BWAr105,World,BWA,Botswana,Kweneng,   0.712167000000000
BWAr106,World,BWA,Botswana,North-East,   0.745456000000000
BWAr107,World,BWA,Botswana,"North-West, Ngamiland",   0.691000000000000
BWAr108,World,BWA,Botswana,South-East,   0.806538000000000
BWAr109,World,BWA,Botswana,Southern,   0.710912000000000
BWAr110,World,BWA,Botswana,Chobe,   0.701180000000000
CAFr101,World,CAF,Central African Republic CAR,"RS I (Ombella Mpoko, Lobaye, Kemo, Nana Grebizi)",   0.378112000000000
CAFr102,World,CAF,Central African Republic CAR,"RS II (Mambera Kadei, Nana Mambere, Sangha Mbaere)",   0.342487000000000
CAFr103,World,CAF,Central African Republic CAR,"RS III (Ouham Pende, Ouham)",   0.339269000000000
CAFr104,World,CAF,Central African Republic CAR,"RS IV (Ouaka, Haute-Kotto, Baminigui Bangoran, Vakaga)",   0.355396000000000
CAFr105,World,CAF,Central African Republic CAR,"RS V (Basse Kotto, Mbornou, Houte Mbormou)",   0.324724000000000
CAFr106,World,CAF,Central African Republic CAR,Bangui,   0.513310000000000
CANr101,World,CAN,Canada,Newfoundland and Labrador,   0.884658000000000
CANr102,World,CAN,Canada,"Prince Edward Island, Yukon Territory, Northwest Territories, Nunavut",   0.908407000000000
CANr103,World,CAN,Canada,Nova Scotia,   0.894556000000000
CANr104,World,CAN,Canada,New Brunswick,   0.888900000000000
CANr105,World,CAN,Canada,Quebec,   0.908123000000000
CANr106,World,CAN,Canada,Ontario,   0.928615000000000
CANr107,World,CAN,Canada,Manitoba,   0.896174000000000
CANr108,World,CAN,Canada,Saskatchewan,   0.911980000000000
CANr109,World,CAN,Canada,Alberta,   0.940907000000000
CANr110,World,CAN,Canada,British Columbia,   0.929656000000000
CHEr101,World,CHE,Switzerland,Lake Geneva region,   0.949104000000000
CHEr102,World,CHE,Switzerland,Espace Mittelland,   0.933889000000000
CHEr103,World,CHE,Switzerland,Northwestern Switzerland,   0.939130000000000
CHEr104,World,CHE,Switzerland,Zurich,   0.977191000000000
CHEr105,World,CHE,Switzerland,Eastern Switzerland,   0.923609000000000
CHEr106,World,CHE,Switzerland,Central Switzerland,   0.939138000000000
CHEr107,World,CHE,Switzerland,Ticino,   0.947578000000000
CHLr101,World,CHL,Chili,Tarapaca (incl Arica and Parinacota),   0.862234000000000
CHLr102,World,CHL,Chili,Antofagasta,   0.859578000000000
CHLr103,World,CHL,Chili,Atacama,   0.835893000000000
CHLr104,World,CHL,Chili,Coquimbo,   0.811490000000000
CHLr105,World,CHL,Chili,Valparaiso (former Aconcagua),   0.848165000000000
CHLr106,World,CHL,Chili,OHiggins,   0.802186000000000
CHLr107,World,CHL,Chili,Maule,   0.773693000000000
CHLr108,World,CHL,Chili,Bio Bio,   0.807277000000000
CHLr109,World,CHL,Chili,Arbucania,   0.769763000000000
CHLr110,World,CHL,Chili,Los Lagos (incl Los Rios),   0.777347000000000
CHLr111,World,CHL,Chili,Aisen,   0.790245000000000
CHLr112,World,CHL,Chili,Magallanes and La Antartica Chilena,   0.846004000000000
CHLr113,World,CHL,Chili,Region Metropolitana,   0.862893000000000
CHNr101,World,CHN,China,Beijing,   0.894153000000000
CHNr102,World,CHN,China,Tianjin,   0.850197000000000
CHNr103,World,CHN,China,Hebei,   0.737089000000000
CHNr104,World,CHN,China,Shanxi,   0.750223000000000
CHNr105,World,CHN,China,Inner Mongolia,   0.773815000000000
CHNr106,World,CHN,China,Liaoning,   0.778481000000000
CHNr107,World,CHN,China,Jilin,   0.766316000000000
CHNr108,World,CHN,China,Heilongjiang,   0.747935000000000
CHNr109,World,CHN,China,Shanghai,   0.866268000000000
CHNr110,World,CHN,China,Jiangsu,   0.801194000000000
CHNr111,World,CHN,China,Zhejiang,   0.788130000000000
CHNr112,World,CHN,China,Anhui,   0.723570000000000
CHNr113,World,CHN,China,Fujian,   0.764782000000000
CHNr114,World,CHN,China,Jiangxi,   0.727730000000000
CHNr115,World,CHN,China,Shandong,   0.765150000000000
CHNr116,World,CHN,China,Henan,   0.732047000000000
CHNr117,World,CHN,China,Hubei,   0.761522000000000
CHNr118,World,CHN,China,Hunan,   0.751185000000000
CHNr119,World,CHN,China,Guangdong,   0.790681000000000
CHNr120,World,CHN,China,Guangxi,   0.727307000000000
CHNr121,World,CHN,China,Hainan,   0.749931000000000
CHNr122,World,CHN,China,Chongqing,   0.758759000000000
CHNr123,World,CHN,China,Sichuan,   0.715922000000000
CHNr124,World,CHN,China,Guizhou,   0.679704000000000
CHNr125,World,CHN,China,Yunnan,   0.671626000000000
CHNr126,World,CHN,China,Tibet,   0.585068000000000
CHNr127,World,CHN,China,Shaanxi,   0.756659000000000
CHNr128,World,CHN,China,Gansu,   0.691160000000000
CHNr129,World,CHN,China,Qinghai,   0.684446000000000
CHNr130,World,CHN,China,Ningxia,   0.745098000000000
CHNr131,World,CHN,China,Xinjiang,   0.731289000000000
CHNr132,World,CHN,China,Hongkong,   0.944211000000000
CIVr101,World,CIV,Cote d'Ivoire,Centre,   0.489231000000000
CIVr102,World,CIV,Cote d'Ivoire,Centre Est,   0.517188000000000
CIVr103,World,CIV,Cote d'Ivoire,Centre Nord,   0.529045000000000
CIVr104,World,CIV,Cote d'Ivoire,Centre Ouest,   0.515471000000000
CIVr105,World,CIV,Cote d'Ivoire,Nord,   0.397615000000000
CIVr106,World,CIV,Cote d'Ivoire,Nord Est,   0.449965000000000
CIVr107,World,CIV,Cote d'Ivoire,Nord Ouest,   0.396008000000000
CIVr108,World,CIV,Cote d'Ivoire,Ouest,   0.459262000000000
CIVr109,World,CIV,Cote d'Ivoire,"Sud, Abidjan",   0.592401000000000
CIVr110,World,CIV,Cote d'Ivoire,Sud Ouest,   0.473772000000000
CMRr101,World,CMR,Cameroon,Adamaoua,   0.508561000000000
CMRr102,World,CMR,Cameroon,Centre (incl Yaounde),   0.658010000000000
CMRr103,World,CMR,Cameroon,Est,   0.551636000000000
CMRr104,World,CMR,Cameroon,Extreme Nord,   0.411981000000000
CMRr105,World,CMR,Cameroon,Littoral (incl Douala),   0.671248000000000
CMRr106,World,CMR,Cameroon,Nord,   0.442833000000000
CMRr107,World,CMR,Cameroon,Nord Ouest,   0.598977000000000
CMRr108,World,CMR,Cameroon,Ouest,   0.604891000000000
CMRr109,World,CMR,Cameroon,Sud,   0.608639000000000
CMRr110,World,CMR,Cameroon,Sud Ouest,   0.602490000000000
CODr101,World,COD,Congo Democratic Republic,Kinshasa,   0.607215000000000
CODr102,World,COD,Congo Democratic Republic,Bas-Congo,   0.455019000000000
CODr103,World,COD,Congo Democratic Republic,Bandundu,   0.460375000000000
CODr104,World,COD,Congo Democratic Republic,Equateur,   0.426728000000000
CODr105,World,COD,Congo Democratic Republic,Orientale,   0.431275000000000
CODr106,World,COD,Congo Democratic Republic,Nord-Kivu,   0.455829000000000
CODr107,World,COD,Congo Democratic Republic,Sud-Kivu,   0.414630000000000
CODr108,World,COD,Congo Democratic Republic,Maniema,   0.452404000000000
CODr109,World,COD,Congo Democratic Republic,Katanga,   0.457552000000000
CODr110,World,COD,Congo Democratic Republic,Kasai Oriental,   0.448734000000000
CODr111,World,COD,Congo Democratic Republic,Kasai Occidental,   0.425834000000000
COGr201,World,COG,Congo Brazzaville,Kouilou,   0.498890000000000
COGr202,World,COG,Congo Brazzaville,Niari,   0.566509000000000
COGr203,World,COG,Congo Brazzaville,Lekoumou,   0.500715000000000
COGr204,World,COG,Congo Brazzaville,Bouenza,   0.529653000000000
COGr205,World,COG,Congo Brazzaville,Pool,   0.483986000000000
COGr206,World,COG,Congo Brazzaville,Plateaux,   0.541936000000000
COGr207,World,COG,Congo Brazzaville,Cuvette,   0.579525000000000
COGr208,World,COG,Congo Brazzaville,Cuvette Ouest,   0.513796000000000
COGr209,World,COG,Congo Brazzaville,Sangha,   0.519376000000000
COGr210,World,COG,Congo Brazzaville,Likouala,   0.526807000000000
COGr211,World,COG,Congo Brazzaville,Brazzaville,   0.662145000000000
COGr212,World,COG,Congo Brazzaville,Pointe Noire,   0.650046000000000
COLr101,World,COL,Colombia,Antioquia (incl Medellin),   0.765264000000000
COLr102,World,COL,Colombia,Atlantico (incl Barranquilla),   0.778924000000000
COLr103,World,COL,Colombia,Bogota D.C.,   0.805869000000000
COLr104,World,COL,Colombia,Bolivar (Sur and Norte),   0.749512000000000
COLr105,World,COL,Colombia,Boyaca,   0.754124000000000
COLr106,World,COL,Colombia,Caldas,   0.771883000000000
COLr107,World,COL,Colombia,Caqueta,   0.711986000000000
COLr108,World,COL,Colombia,Cauca,   0.713505000000000
COLr109,World,COL,Colombia,Cesar,   0.723555000000000
COLr110,World,COL,Colombia,Cordoba,   0.711752000000000
COLr111,World,COL,Colombia,Cundinamarca,   0.766105000000000
COLr112,World,COL,Colombia,Choco,   0.692075000000000
COLr113,World,COL,Colombia,Huila,   0.718735000000000
COLr114,World,COL,Colombia,Guajira,   0.693543000000000
COLr115,World,COL,Colombia,Magdalena,   0.721004000000000
COLr116,World,COL,Colombia,Meta,   0.770042000000000
COLr117,World,COL,Colombia,Narino,   0.716386000000000
COLr118,World,COL,Colombia,Norte de Santander,   0.742929000000000
COLr119,World,COL,Colombia,Quindio,   0.776871000000000
COLr120,World,COL,Colombia,Risaralda,   0.756206000000000
COLr121,World,COL,Colombia,Santander,   0.772693000000000
COLr122,World,COL,Colombia,Sucre,   0.735957000000000
COLr123,World,COL,Colombia,Tolima,   0.741005000000000
COLr124,World,COL,Colombia,Valle (incl Cali),   0.783692000000000
COLr125,World,COL,Colombia,Arauca,   0.734774000000000
COLr126,World,COL,Colombia,Casanare,   0.743376000000000
COLr127,World,COL,Colombia,Putumayo,   0.713111000000000
COLr128,World,COL,Colombia,San Andres,   0.781660000000000
COLr129,World,COL,Colombia,Amazonas,   0.711871000000000
COLr130,World,COL,Colombia,Guainja,   0.664631000000000
COLr131,World,COL,Colombia,Guaviare,   0.748913000000000
COLr132,World,COL,Colombia,Vaupis,   0.635482000000000
COLr133,World,COL,Colombia,Vichada,   0.746765000000000
COMr101,World,COM,Comoros,Grande Comore (Ngazidja),   0.555500000000000
COMr102,World,COM,Comoros,Moheli,   0.535467000000000
COMr103,World,COM,Comoros,Anjouan (Ndzouani),   0.519151000000000
CPVr101,World,CPV,Cape Verde,S.Antao,   0.631562000000000
CPVr102,World,CPV,Cape Verde,S.Vicente,   0.675494000000000
CPVr103,World,CPV,Cape Verde,Santiago-Interior,   0.595125000000000
CPVr104,World,CPV,Cape Verde,Santiago- Praia,   0.685710000000000
CPVr105,World,CPV,Cape Verde,Fogo,   0.656684000000000
CRIr101,World,CRI,Costa Rica,San Jose,   0.808219000000000
CRIr102,World,CRI,Costa Rica,Alajuela,   0.794704000000000
CRIr103,World,CRI,Costa Rica,Cartago,   0.804238000000000
CRIr104,World,CRI,Costa Rica,Heredia,   0.824113000000000
