asdf_id,shapeName,COORD_X,COORD_Y,poly_id,mun,mun_id,dep,dep_id,dep_mun,shapeID,imds,rank_imds,population_2020,urbano_2012,sdg1_1_ubn,sdg1_2_mpi,sdg1_4_abs,sdg2_2_cmc,sdg2_2_oww,sdg2_4_pual,sdg2_4_td,sdg3_1_idca,sdg3_2_imr,sdg3_2_mrc,sdg3_3_cdir,sdg3_3_di,sdg3_3_imr,sdg3_3_ti,sdg3_3_hivi,sdg3_7_afr,sdg4_1_ssdrm,sdg4_1_ssdrf,sdg4_4_phe,sdg4_6_lr,sdg4_c_qti,sdg4_c_qts,sdg5_1_gpsd,sdg5_1_gpyp,sdg5_1_gpmpi,sdg5_5_gpop,sdg6_1_dwc,sdg6_2_sc,sdg6_3_wwt,sdg7_1_ec,sdg7_1_rec,sdg7_1_cce,sdg7_3_co2epc,sdg8_5_oprm,sdg8_5_ofrm,sdg8_6_mlm,sdg8_6_wlm,sdg8_10_dbb,sdg8_11_idi,sdg9_1_routes,sdg9_5_cd,sdg9_c_mnc,sdg9_c_drb,sdg10_2_gcye,sdg10_2_nssp,sdg11_1_hocr,sdg11_1_hno,sdg11_2_samt,sdg13_1_ccvi,sdg13_2_tco2e,sdg13_2_dra,sdg15_1_pa,sdg15_5_blr,sdg16_1_rhr,sdg16_6_pbec,sdg16_9_cr,sdg17_1_pmtax,sdg17_5_pipc,index_sdg1,index_sdg2,index_sdg3,index_sdg4,index_sdg5,index_sdg6,index_sdg7,index_sdg8,index_sdg9,index_sdg10,index_sdg11,index_sdg13,index_sdg15,index_sdg16,index_sdg17,pop2001,pop2002,pop2003,pop2004,pop2005,pop2006,pop2007,pop2008,pop2009,pop2010,pop2011,pop2012,pop2013,pop2014,pop2015,pop2016,pop2017,pop2018,pop2019,pop2020,ln_NTLpc2012,ln_NTLpc2013,ln_NTLpc2014,ln_NTLpc2015,ln_NTLpc2016,ln_NTLpc2017,ln_NTLpc2018,ln_NTLpc2019,ln_NTLpc2020,ln_t400NTLpc2012,ln_t400NTLpc2013,ln_t400NTLpc2014,ln_t400NTLpc2015,ln_t400NTLpc2016,ln_t400NTLpc2017,ln_t400NTLpc2018,ln_t400NTLpc2019,ln_t400NTLpc2020,co2015,co2016,co2017,co2018,co2019,co2020,tr400_co2015,tr400_co2016,tr400_co2017,tr400_co2018,tr400_co2019,tr400_co2020,sdg1_1_eepr,sdg8_4_rem,sdg9_5_eutf,sdg10_2_iec
258,Quirusillas, -63.938608000000002, -18.370062000000001,285,Quirusillas,70904,Santa Cruz,8,Santa Cruz-Quirusillas,BOL-ADM3-33444609B67865308,  52.900002000000001,119,4092,0,  59.599997999999999,   0.118000000000000,  52.599997999999999,   7.600000000000000,  32.799999000000000,  23.799999000000000,22,  75.000000000000000,  21.700001000000000,  25.200001000000000,1,0,0,53,0,37,7,5,  11.300000000000001,  95.400002000000001,40,  53.000000000000000,1,1,   1.000000000000000,   0.600000000000000,  82.900002000000001,69,0,  80.300003000000004,52,59,   0.100000000000000,  78.500000000000000,  49.099997999999999,   5.700000000000000,  20.299999000000000,0,0,0,2,55,   2.500000000000000,   0.350000000000000,   1.600000000000000,  36.799999000000000,  38.099997999999999,   0.000000000000000,2,   2.500000000000000,0,21,0,0,  34.799999000000000,  88.800003000000004,   0.000000000000000,360,  47.689999000000000,  41.959999000000003,  86.260002000000000,  45.220001000000003,  84.730002999999996,  47.860000999999997,  59.450001000000000,  50.389999000000003,  23.410000000000000,  79.269997000000004,  34.659999999999997,  70.230002999999996,60,  59.200001000000000,   3.170000000000000,1972.837600000000066,2038.179200000000037,2113.938500000000204,2192.845200000000204,2263.635699999999815,2344.921899999999823,2422.815399999999954,2511.988299999999981,2599.549100000000180,2681.573199999999815,2769.355000000000018,2869.180400000000191,2998.405799999999999,3108.394800000000032,3228.748999999999796,3332.350600000000213,3441.271000000000186,3568.848100000000159,3696.550299999999879,3828.635699999999815,  12.816376000000000,  12.981277000000000,  12.974352000000000,  12.976412000000000,  13.290551000000001,  13.551439000000000,  13.529033999999999,  13.199403999999999,  13.268157000000000,  12.895826000000000,  12.967663000000000,  13.039237999999999,  13.110398999999999,  13.180838000000000,  13.249903000000000,  13.317226000000000,  13.383187000000000,  13.448696999999999, 399.854609999999980, 401.397130000000004, 402.778959999999984, 405.840480000000014, 408.095790000000022, 410.226139999999987, 399.364620000000002, 401.481139999999982, 403.610230000000001, 405.752749999999992, 407.907809999999984, 410.074889999999982,66.400002,11.9,12.5,65
259,Cabezas, -63.268835000000003, -18.464390999999999,272,Cabezas,70703,Santa Cruz,8,Santa Cruz-Cabezas,BOL-ADM3-33444609B3158247,  49.799999000000000,188,31942,17,  71.000000000000000,   0.134000000000000,  64.199996999999996,  12.500000000000000,  31.200001000000000,  91.099997999999999,484,  70.500000000000000,  18.200001000000000,  22.000000000000000,0,0,0,36,33,72,7,5,   7.000000000000000,  96.099997999999999,13,  54.500000000000000,1,0,   1.200000000000000,   0.500000000000000,  91.000000000000000,60,0,  81.599997999999999,117,61,   0.300000000000000,  78.800003000000004,  41.299999000000000,  12.000000000000000,  37.099997999999999,9,1,2,2,41,   2.800000000000000,   0.400000000000000,  24.399999999999999,  36.599997999999999,  23.299999000000000,   5.400000000000000,1,  44.200001000000000,2,21,1,3,  83.800003000000004,  81.199996999999996,   4.600000000000000,560,  55.720001000000003,  63.950001000000000,  86.110000999999997,  40.220001000000003,  75.209998999999996,  48.680000000000000,  63.029998999999997,  43.430000000000000,  41.240001999999997,  53.779998999999997,  40.529998999999997,  32.599997999999999,24,  65.830001999999993,  11.779999999999999,21571.474999999998545,22110.215000000000146,22503.210999999999331,22933.598000000001775,23220.215000000000146,23646.427999999999884,24084.585999999999331,24458.414000000000669,24880.800999999999476,25390.256000000001222,25507.773000000001048,26108.613000000001193,26549.228999999999360,26991.645000000000437,27614.812999999998283,27783.125000000000000,28217.508000000001630,28675.491999999998370,29169.136999999998807,29645.620999999999185,  15.041297000000000,  15.599900999999999,  15.545012000000000,  15.662718000000000,  15.737869000000000,  15.834523000000001,  15.704281999999999,  15.538145000000000,  15.574255000000001,  15.414151000000000,  15.459465000000000,  15.503919000000000,  15.546927000000000,  15.588018000000000,  15.627005000000000,  15.664075000000000,  15.699935000000000,  15.735391000000000, 399.089049999999986, 401.128690000000006, 402.923189999999977, 405.578610000000026, 408.751190000000008, 410.990509999999972, 398.699799999999982, 401.096159999999998, 403.507659999999987, 405.935999999999979, 408.380519999999990, 410.840149999999994,32,8.3000002,11.4,102
260,Cotoca, -62.908560999999999, -17.754320000000000,251,Cotoca,70102,Santa Cruz,8,Santa Cruz-Cotoca,BOL-ADM3-33444609B36360155,  55.000000000000000,83,54851,53,  43.000000000000000,   0.047000000000000,  75.400002000000001,   7.600000000000000,  32.799999000000000,  24.000000000000000,102,  83.400002000000001,  20.899999999999999,  25.700001000000000,0,0,0,116,126,87,5,4,  10.500000000000000,  96.199996999999996,37,  57.400002000000001,1,1,   1.000000000000000,   0.600000000000000,  98.400002000000001,47,0,  94.599997999999999,377,82,  15.699999999999999,  72.300003000000004,  41.099997999999999,   8.500000000000000,  31.000000000000000,20,2,2,3,76,   5.100000000000000,   0.340000000000000,   6.200000000000000,  44.299999000000000,  21.299999000000000,  97.699996999999996,1,  15.699999999999999,5,0,0,5,  86.800003000000004,  81.300003000000004,  31.799999000000000,791,  76.129997000000003,  45.060001000000000,  77.870002999999997,  50.070000000000000,  77.120002999999997,  47.240001999999997,  60.770000000000003,  47.310001000000000,  58.990001999999997,  75.400002000000001,  39.250000000000000,  22.820000000000000,38,  60.070000000000000,  48.700001000000000,43563.690999999998894,43662.065999999998894,44292.453000000001339,44799.891000000003260,47020.347999999998137,46841.796999999998661,48115.815999999998894,48975.620999999999185,49286.125000000000000,50130.964999999996508,54642.531000000002678,53307.370999999999185,53499.203000000001339,55388.741999999998370,55891.949000000000524,58158.038999999997031,60426.245999999999185,61135.351999999998952,62447.125000000000000,63567.112999999997555,  14.878062000000000,  15.137643000000001,  15.149461000000001,  15.424688000000000,  15.399410000000000,  15.511058999999999,  15.524742000000000,  15.548416000000000,  15.630834999999999,  15.002793000000000,  15.092489000000000,  15.181642999999999,  15.270023999999999,  15.357310999999999,  15.443578000000000,  15.528997000000000,  15.613913999999999,  15.698658999999999, 397.837339999999983, 402.026000000000010, 403.769870000000026, 405.862340000000017, 407.679050000000018, 409.459200000000010, 398.935420000000022, 401.124450000000024, 403.322630000000004, 405.529539999999997, 407.745819999999981, 409.972809999999981,13.7,8.5,21.700001,72
261,Yapacaní, -64.362291999999997, -16.751756000000000,262,Yapacaní,70403,Santa Cruz,8,Santa Cruz-Yapacaní,BOL-ADM3-33444609B82294182,  47.799999000000000,228,77152,65,  66.500000000000000,   0.199000000000000,  47.900002000000001,  12.500000000000000,  31.200001000000000,  49.299999000000000,70,  78.000000000000000,  20.200001000000000,  24.899999999999999,0,0,0,131,284,97,6,3,  10.199999999999999,  94.599997999999999,37,  54.799999000000000,2,0,   1.400000000000000,   0.600000000000000,  81.000000000000000,30,35,  70.199996999999996,183,56,   1.800000000000000,  78.099997999999999,  47.500000000000000,   9.000000000000000,  29.399999999999999,19,4,1,3,46,   1.600000000000000,   0.400000000000000,   7.600000000000000,  35.099997999999999,  38.000000000000000,  16.299999000000000,1,  39.000000000000000,0,3,0,4,  70.099997999999999,  84.099997999999999,   4.300000000000000,517,  42.889999000000003,  48.560001000000000,  71.550003000000004,  50.330002000000000,  79.739998000000000,  45.259998000000003,  55.830002000000000,  56.959999000000003,  35.099997999999999,  54.540000999999997,  36.590000000000003,  47.790000999999997,24,  57.369999000000000,  10.789999999999999,32217.215000000000146,33486.078000000001339,34971.589999999996508,36573.758000000001630,38064.421999999998661,39719.968999999997322,41365.023000000001048,43303.972999999998137,45107.226999999998952,46867.637000000002445,49042.315999999998894,51370.730000000003201,53385.305000000000291,56096.366999999998370,58450.288999999997031,60669.589999999996508,63329.410000000003492,66013.922000000005937,68877.641000000003260,71836.054999999993015,  14.269787000000001,  14.474128000000000,  14.398679000000000,  14.778986000000000,  14.822573000000000,  14.868565000000000,  15.027428000000000,  15.077228000000000,  15.073188000000000,  14.330461000000000,  14.437411000000001,  14.544236000000000,  14.650893999999999,  14.756973000000000,  14.862389000000000,  14.967214999999999,  15.071542000000001,  15.175613999999999, 399.220520000000022, 401.998690000000011, 403.012049999999988, 405.878629999999987, 409.742189999999994, 409.115749999999991, 399.444790000000012, 401.583399999999983, 403.732669999999985, 405.893430000000023, 408.064210000000003, 410.243870000000015,53.599998,5.1999998,16.200001,167
262,Cuatro Cañadas, -62.242654000000002, -17.237310000000001,296,Cuatro Cañadas,71106,Santa Cruz,8,Santa Cruz-Cuatro Cañadas,BOL-ADM3-33444609B81436946,  53.599997999999999,102,28855,35,  51.299999000000000,   0.071000000000000,  73.800003000000004,   7.600000000000000,  32.799999000000000, 149.199999999999989,654,  79.800003000000004,  18.899999999999999,  22.700001000000000,2,0,0,77,0,56,5,3,   7.600000000000000,  95.900002000000001,60,  53.099997999999999,1,0,   1.100000000000000,   0.500000000000000,  97.800003000000004,67,0,  87.099997999999999,303,82,   0.900000000000000,  75.400002000000001,  35.299999000000000,   7.500000000000000,  35.200001000000000,21,1,3,2,59,   4.500000000000000,   0.390000000000000,  20.700001000000000,  36.099997999999999,  15.900000000000000,  11.900000000000000,1,  58.599997999999999,12,0,1,0,  84.800003000000004,  83.599997999999999,  25.100000000000001,422,  68.959998999999996,  70.680000000000007,  84.199996999999996,  52.459999000000003,  70.309997999999993,  54.270000000000003,  77.089995999999999,  45.950001000000000,  55.049999000000000,  49.080002000000000,  43.930000000000000,  15.600000000000000,0,  81.300003000000004,  35.009998000000003,17058.914000000000669,17556.901999999998225,17981.449000000000524,18455.576000000000931,18849.221000000001368,19326.180000000000291,19811.851999999998952,20303.261999999998807,20848.048999999999069,21385.576000000000931,21772.765999999999622,22371.793000000001484,22905.486000000000786,23472.101999999998952,24074.574000000000524,24637.146000000000640,25234.567999999999302,25840.366999999998370,26455.140999999999622,27090.041000000001077,  14.746390000000000,  14.993169999999999,  14.835302000000000,  14.979518000000001,  14.989851000000000,  15.283609000000000,  15.187818000000000,  15.159214000000000,  15.177171000000000,  14.822779000000001,  14.877357000000000,  14.931770999999999,  14.986115000000000,  15.040244000000000,  15.093997000000000,  15.147088000000000,  15.199703000000000,  15.252129999999999, 399.365139999999997, 402.913239999999973, 403.265409999999974, 404.984219999999993, 409.412019999999984, 410.671839999999975, 399.572049999999990, 401.766689999999983, 403.972809999999981, 406.192960000000028, 408.427639999999997, 410.674649999999986,25.4,5.6999998,29,156
263,San Ramón, -62.434199999999997, -16.576975000000001,293,San Ramón,71103,Santa Cruz,8,Santa Cruz-San Ramón,BOL-ADM3-33444609B34841445,  49.200001000000000,201,9295,85,  67.500000000000000,   0.114000000000000,  62.000000000000000,   7.600000000000000,  32.799999000000000, 132.199999999999989,70,  81.300003000000004,  21.000000000000000,  25.500000000000000,0,0,0,45,29,84,8,1,   8.400000000000000,  95.099997999999999,50,  13.100000000000000,4,1,   1.200000000000000,   0.500000000000000,  85.300003000000004,10,0,  80.800003000000004,228,73,   2.900000000000000,  70.800003000000004,  38.299999000000000,   9.900000000000000,  34.099997999999999,22,0,2,3,59,   6.300000000000000,   0.360000000000000,   2.900000000000000,  45.700001000000000,  20.100000000000001,   3.300000000000000,1,  14.699999999999999,2,0,0,0,  70.099997999999999,  74.099997999999999,   2.900000000000000,457,  54.310001000000000,  49.000000000000000,  85.410004000000001,  43.610000999999997,  77.599997999999999,  28.290001000000000,  62.939999000000000,  44.220001000000003,  51.229999999999997,  53.680000000000000,  34.900002000000001,  55.009998000000003,21,  67.419998000000007,   8.150000000000000,5785.042999999999665,5933.767100000000028,6051.303700000000390,6258.063000000000102,6355.534200000000055,6544.469199999999546,6713.636700000000019,6898.799799999999777,6985.061499999999796,7281.059599999999591,7377.105999999999767,7499.856399999999667,7687.193800000000010,7887.848600000000260,8071.523400000000038,8319.473599999999351,8545.165000000000873,8768.504899999999907,9001.336900000000242,9225.364299999999275,  13.756709000000001,  14.099411000000000,  14.091085000000000,  14.008143000000000,  14.188948999999999,  14.163855999999999,  14.176145999999999,  14.265530999999999,  14.265167999999999,  13.912055000000001,  13.962985000000000,  14.013404000000000,  14.063224000000000,  14.112557000000001,  14.161371000000001,  14.209828999999999,  14.258101999999999,  14.306271000000001, 400.268250000000023, 402.654110000000003, 403.528500000000008, 404.267670000000010, 409.475279999999998, 411.121309999999994, 399.858519999999999, 401.983799999999974, 404.121519999999975, 406.274110000000007, 408.443420000000003, 410.625490000000013,43.5,1.9,0,217
264,San Javier, -62.491025000000000, -16.233523999999999,307,San Javier,80102,Santa Cruz,8,Santa Cruz-San Javier,BOL-ADM3-33444609B57224915,  46.500000000000000,264,5906,0,  82.599997999999999,   0.243000000000000,  28.100000000000001,  25.200001000000000,  20.100000000000001, 617.000000000000000,245,  68.900002000000001,  18.799999000000000,  23.700001000000000,0,0,0,17,0,148,12,14,   7.300000000000000,  97.800003000000004,40,  48.099997999999999,0,0,   1.000000000000000,   0.600000000000000,  70.400002000000001,87,0,  62.299999000000000,22,23,   0.000000000000000,  81.599997999999999,  47.200001000000000,   6.200000000000000,  39.599997999999999,0,0,1,1,20,   2.400000000000000,   0.320000000000000,  10.900000000000000,  46.900002000000001,  15.100000000000000,   0.000000000000000,2, 193.699999999999989,0,0,0,0,  58.099997999999999,  83.099997999999999,   1.300000000000000,255,  31.260000000000002,  61.950001000000000,  82.620002999999997,  32.380001000000000,  72.949996999999996,  48.619999000000000,  42.409999999999997,  45.200001000000000,  23.639999000000000,  75.540001000000004,  35.709999000000003,  39.430000000000000,35,  67.309997999999993,   3.280000000000000,9010.178700000000390,9366.804700000000594,9541.964799999999741,9542.762699999999313,9396.106400000000576,9598.091800000000148,9856.114299999999275,9950.203100000000632,9980.034200000000055,10335.647999999999229,10837.050999999999476,10995.815000000000509,11492.594999999999345,11548.233000000000175,12072.271000000000640,12055.038000000000466,12090.587999999999738,12395.331000000000131,12631.262000000000626,12839.354999999999563,  13.888996000000001,  14.051833000000000,  14.037438000000000,  14.171875000000000,  14.240475999999999,  14.323297999999999,  14.401109000000000,  14.352259000000000,  14.272826999999999,  13.987791000000000,  14.041774999999999,  14.095515000000001,  14.148932000000000,  14.201802000000001,  14.253963000000001,  14.305339999999999,  14.356040000000000,  14.406406000000000, 399.077060000000017, 401.963619999999992, 403.467589999999973, 404.930389999999989, 407.752319999999997, 412.128629999999987, 398.914890000000014, 401.282100000000014, 403.663760000000025, 406.062040000000025, 408.478880000000004, 410.913020000000017,52.599998,6.5,15.8, 
265,San Miguel, -61.272286999999999, -16.842898999999999,258,San Miguel de Velasco,70302,Santa Cruz,8,Santa Cruz-San Miguel de Velasco,BOL-ADM3-33444609B78704867,  47.799999000000000,231,12568,38,  74.400002000000001,   0.219000000000000,  49.299999000000000,  12.500000000000000,  31.200001000000000, 251.500000000000000,71,  65.900002000000001,  15.900000000000000,  19.200001000000000,0,0,0,72,0,125,3,2,   8.199999999999999,  95.599997999999999,80,  39.500000000000000,1,0,   1.700000000000000,   0.500000000000000,  74.500000000000000,43,0,  51.000000000000000,120,30,   0.100000000000000,  67.500000000000000,  36.799999000000000,   8.699999999999999,  34.700001000000000,8,0,2,4,39,   1.700000000000000,   0.350000000000000,   2.400000000000000,  46.299999000000000,  14.600000000000000,   0.000000000000000,1, 263.799989999999980,1,0,1,0,  86.500000000000000,  88.699996999999996,   1.900000000000000,305,  42.509998000000003,  48.610000999999997,  80.620002999999997,  60.400002000000001,  77.169998000000007,  34.979999999999997,  44.779998999999997,  37.779998999999997,  42.580002000000000,  72.349997999999999,  36.369999000000000,  47.810001000000000,0,  85.580001999999993,   4.730000000000000,10236.627000000000407,10338.385000000000218,10440.213999999999942,10542.721999999999753,10631.397000000000844,10733.370000000000800,10836.470999999999549,10937.635000000000218,11033.092000000000553,11135.764999999999418,11221.998999999999796,11314.896000000000640,11416.084000000000742,11522.628000000000611,11615.627000000000407,11745.047000000000480,11844.681000000000495,11952.306000000000495,12058.870999999999185,12169.699000000000524,  12.982017000000001,  12.997928999999999,  12.851934999999999,  13.165431999999999,  13.325690000000000,  13.504443999999999,  13.573261000000000,  13.652362999999999,  13.604542000000000,  12.878965000000001,  12.982492000000001,  13.086271999999999,  13.190595999999999,  13.295163000000001,  13.399618000000000,  13.503676000000000,  13.607316000000001,  13.710690000000000, 399.237950000000012, 402.002079999999978, 403.863650000000007, 405.914550000000020, 409.477170000000001, 410.921809999999994, 399.338169999999991, 401.678960000000018, 404.033079999999984, 406.401430000000005, 408.784209999999973, 411.180180000000007,44,3.3,0,103
266,Villa Tunari, -65.572556000000006, -16.634650000000001,145,Villa Tunari,31003,Cochabamba,3,Cochabamba-Villa Tunari,BOL-ADM3-33444609B25395901,  53.400002000000001,105,79253,12,  78.599997999999999,   0.289000000000000,  21.500000000000000,  30.200001000000000,  14.699999999999999,  10.199999999999999,1,  64.800003000000004,  25.799999000000000,  33.400002000000001,0,1,0,98,62,99,4,3,   5.500000000000000,  94.300003000000004,67,  73.800003000000004,1,0,   1.200000000000000,   0.700000000000000,  51.700001000000000,64,0,  54.700001000000000,138,36,   0.900000000000000,  77.599997999999999,  54.900002000000001,   9.600000000000000,  25.600000000000001,7,4,2,3,31,   4.500000000000000,   0.450000000000000,  18.299999000000000,  27.200001000000000,  39.200001000000000,  45.099997999999999,1,  21.100000000000001,0,49,0,2,  84.900002000000001,  85.699996999999996,   0.800000000000000,2566,  26.149999999999999,  40.060001000000000,  71.699996999999996,  58.020000000000003,  77.110000999999997,  31.680000000000000,  46.060001000000000,  55.889999000000003,  47.430000000000000,  54.299999000000000,  43.159999999999997,  51.479999999999997,88,  72.239998000000000,  36.369999000000000,52143.012000000002445,53415.855000000003201,54575.148000000001048,55733.074000000000524,57574.180000000000291,58804.500000000000000,60081.777000000001863,61923.444999999999709,63240.370999999999185,65273.972999999998137,67102.797000000005937,69225.741999999998370,71292.843999999997322,72413.898000000001048,74736.460999999995693,76997.172000000005937,79342.968999999997322,81335.562999999994645,83724.148000000001048,86011.741999999998370,  12.990802000000000,  13.236444000000001,  13.183038000000000,  13.393464000000000,  13.548257000000000,  13.590738999999999,  13.833621000000001,  13.878931000000000,  13.843756000000001,  13.043115999999999,  13.158168999999999,  13.272995999999999,  13.387687000000000,  13.502105000000000,  13.616128000000000,  13.729752000000000,  13.842905000000000,  13.955778000000000, 398.053189999999972, 399.667570000000012, 401.330570000000023, 403.833010000000002, 408.839749999999981, 408.691620000000000, 397.486629999999991, 399.832029999999975, 402.192409999999995, 404.569430000000011, 406.961670000000026, 409.366460000000018,58.599998,10.1,18.1,94
267,Chimoré, -64.912611999999996, -16.561630999999998,150,Chimoré,31204,Cochabamba,3,Cochabamba-Chimoré,BOL-ADM3-33444609B24552917,  53.900002000000001,99,26855,28,  67.000000000000000,   0.245000000000000,  35.200001000000000,  30.200001000000000,  14.699999999999999,  11.600000000000000,3,  71.900002000000001,  21.299999000000000,  26.299999000000000,0,0,0,83,0,104,4,3,  11.600000000000000,  95.599997999999999,38,  60.900002000000001,1,0,   1.200000000000000,   0.700000000000000,  65.300003000000004,76,36,  62.599997999999999,146,50,   2.300000000000000,  76.500000000000000,  54.500000000000000,  13.000000000000000,  22.399999999999999,15,2,1,3,37,   4.800000000000000,   0.430000000000000,  12.800000000000001,  28.000000000000000,  34.599997999999999,  16.399999999999999,1,  11.199999999999999,0,1,0,0,  81.199996999999996,  83.599997999999999,   1.900000000000000,1605,  36.759998000000003,  41.310001000000000,  80.629997000000003,  55.310001000000000,  81.370002999999997,  54.200001000000000,  48.750000000000000,  55.560001000000000,  41.950001000000000,  58.529998999999997,  43.110000999999997,  70.239998000000000,38,  79.489998000000000,  23.700001000000000,15346.864999999999782,15863.585999999999331,16355.966000000000349,16953.569999999999709,17625.528999999998632,18158.037000000000262,18855.645000000000437,19462.238000000001193,20104.606999999999971,20869.809000000001106,21544.044999999998254,22381.015999999999622,23254.293000000001484,24252.106999999999971,25149.765999999999622,25843.525000000001455,26682.502000000000407,27598.723000000001775,28598.947000000000116,29620.629000000000815,  13.231101000000001,  13.355973000000001,  13.802987000000000,  14.026737000000001,  14.180013000000001,  13.958911000000001,  13.934581000000000,  14.114433000000000,  14.137798000000000,  13.450044000000000,  13.556086000000001,  13.661592000000001,  13.765537000000000,  13.867260999999999,  13.966744000000000,  14.064754000000001,  14.162039000000000,  14.259021000000001, 398.626980000000003, 400.586639999999989, 401.862790000000018, 405.172059999999988, 408.810180000000003, 408.500090000000000, 398.420810000000017, 400.606260000000020, 402.804259999999999, 405.015289999999993, 407.237489999999980, 409.469539999999995,53.400002,6.8000002,28.6,102
268,Tiraque, -65.517917999999995, -17.337053000000001,162,Tiraque,31601,Cochabamba,3,Cochabamba-Tiraque,BOL-ADM3-33444609B18430420,  53.700001000000000,101,21913,11,  80.800003000000004,   0.149000000000000,  39.599997999999999,  18.100000000000001,  23.399999999999999,   3.200000000000000,20,  45.299999000000000,  45.200001000000000,  60.000000000000000,0,0,0,36,11,67,4,3,   3.200000000000000,  89.099997999999999,0,  30.000000000000000,1,0,   1.000000000000000,   0.700000000000000,  86.300003000000004,56,0,  80.900002000000001,84,30,   0.300000000000000,  72.900002000000001,  53.599997999999999,   6.000000000000000,  16.200001000000000,13,0,2,3,47,   1.300000000000000,   0.430000000000000,  35.099997999999999,  18.899999999999999,  53.900002000000001,  22.299999000000000,1,   1.100000000000000,0,78,0,3,  66.599997999999999,  91.000000000000000,   1.200000000000000,545,  40.630001000000000,  30.399999999999999,  70.430000000000007,  35.610000999999997,  72.739998000000000,  44.919998000000000,  52.439999000000000,  54.029998999999997,  50.330002000000000,  53.740001999999997,  42.849997999999999,  85.949996999999996,98,  64.699996999999996,   7.400000000000000,14804.144000000000233,14212.323000000000320,14389.907999999999447,14478.278000000000247,14523.076999999999316,14215.734000000000378,14540.484000000000378,14471.347999999999956,14205.534999999999854,13756.629000000000815,13675.012000000000626,13911.585999999999331,13508.856999999999971,13585.913000000000466,13470.545000000000073,13427.516999999999825,13661.104999999999563,13642.012000000000626,13606.512000000000626,13460.879999999999200,  14.333065000000000,  14.555870000000001,  14.478054999999999,  14.617782000000000,  14.477717999999999,  14.759388000000000,  14.734159000000000,  14.716203000000000,  14.767035000000000,  14.399689000000000,  14.451320000000001,  14.502515000000001,  14.553333000000000,  14.603771000000000,  14.653987000000001,  14.703823999999999,  14.753387999999999,  14.802863000000000, 396.603700000000003, 401.163209999999992, 400.974240000000009, 403.833250000000021, 407.544069999999977, 409.021939999999972, 397.205469999999991, 399.580440000000010, 401.967899999999986, 404.370760000000018, 406.788790000000006, 409.220889999999997,52.700001,10.8,40,38
269,Shinahota, -65.319858999999994, -17.060248999999999,163,Shinahota,31602,Cochabamba,3,Cochabamba-Shinahota,BOL-ADM3-33444609B95602913,  54.700001000000000,87,24264,27,  66.800003000000004,   0.216000000000000,  43.799999000000000,  18.100000000000001,  23.399999999999999,   7.900000000000000,0,  75.900002000000001,  25.299999000000000,  32.099997999999999,0,0,0,158,0,101,3,3,   7.400000000000000,  94.199996999999996,50,  48.500000000000000,1,0,   1.200000000000000,   0.700000000000000,  74.800003000000004,73,0,  65.099997999999999,159,47,   0.200000000000000,  77.099997999999999,  53.299999000000000,   6.400000000000000,  26.000000000000000,16,1,1,3,39,   4.800000000000000,   0.440000000000000,  15.199999999999999,  25.299999000000000,  27.000000000000000,   1.200000000000000,1,   3.000000000000000,0,34,0,1,  70.199996999999996,  86.300003000000004,   1.100000000000000,1459,  39.479999999999997,  33.639999000000003,  73.069999999999993,  53.500000000000000,  78.519997000000004,  45.619999000000000,  55.529998999999997,  55.750000000000000,  44.529998999999997,  53.950001000000000,  47.369999000000000,  80.180000000000007,68,  69.809997999999993,  20.610001000000000,20592.101999999998952,21667.041000000001077,21867.856999999999971,22446.473000000001775,23074.703000000001339,23869.467000000000553,24204.561000000001513,24803.532999999999447,26242.133000000001630,27410.962999999999738,28162.322000000000116,28450.184000000001106,29468.758000000001630,29757.203000000001339,30434.234000000000378,31627.263999999999214,32295.884999999998399,33095.313000000001921,33975.387000000002445,34920.237999999997555,  13.252826000000001,  13.264009000000000,  13.291808000000000,  13.713896000000000,  13.846591000000000,  13.730845000000000,  13.871245999999999,  13.966402000000000,  13.979514000000000,  13.247840999999999,  13.350327000000000,  13.453101000000000,  13.555939000000000,  13.658213999999999,  13.759690000000001,  13.860604000000000,  13.961122000000000,  14.061434999999999, 396.497040000000027, 400.867160000000013, 400.121919999999989, 403.434270000000026, 409.702969999999993, 408.841949999999997, 396.734129999999993, 399.313600000000008, 401.909449999999993, 404.524659999999983, 407.158479999999997, 409.807070000000010,58.299999,6.8000002, ,118
