hc2_2010,hc2_2011,hc2_2012,hc2_2013,hc2_2014,hc2_2015,hc2_2016,hc2_2017,hc2_2018,id
2.7049408,2.7252495,2.7271035,2.7382526,2.8561654,2.899215,2.9011872,2.9031606,2.9329243,9409
1.6026845,1.6177883,1.6330346,1.6484245,1.6506349,1.6550646,1.6572838,1.69547,1.7440325,9410
1.3038481,1.3500748,1.4035714,1.46703,1.502845,1.5333579,1.5728984,1.598395,1.6005383,9411
2.6847832,2.688437,2.693927,2.708622,2.7965877,2.8118427,2.8406701,2.8426025,2.8854475,9412
2.267777,2.3187308,2.3708296,2.4265487,2.4339123,2.4885993,2.5138614,2.5739458,2.616297,9413
1.9489681,1.9807192,2.0313692,2.0749147,2.0833142,2.0854194,2.0875268,2.1129816,2.1539211,9414
1.7405132,1.749325,1.7581815,1.7670827,1.7688684,1.7760291,1.7940578,1.8362217,1.8417938,9415
1.2693691,1.3073472,1.4828413,1.6595061,1.7022995,1.7045821,1.7068678,1.7091565,1.7108837,9416
1.2291956,1.2457777,1.2659718,1.2864931,1.3021022,1.3179005,1.3410596,1.3646255,1.3960685,9417
1.3904675,1.447503,1.4709671,1.4948113,1.502845,1.506878,1.5374727,1.598395,1.6243049,9418
2.0770113,2.1670136,2.3140519,2.3780243,2.5316975,2.572196,2.5739458,2.6198578,2.6521218,9419
1.8680218,1.9352374,1.9927588,2.1890113,2.2157037,2.279258,2.3708296,2.4511812,2.5164018,9420
2.5599813,2.6145186,2.6305685,2.6485174,2.6539259,2.6575377,2.6774905,2.679312,2.7159994,9426
2.3756237,2.438834,2.503726,2.5704474,2.5792017,2.5809562,2.5827119,2.5844688,2.6287804,9427
1.7352474,1.7510927,1.7670827,1.7832187,1.7868245,1.8177692,1.8699094,1.9352374,1.9807192,9428
1.0340674,1.0508296,1.0678636,1.0837204,1.0880858,1.0895448,1.09834,1.0998129,1.12064,9429
1.3073472,1.3267602,1.3701223,1.407338,1.4167988,1.4455646,1.4788725,1.529254,1.5313045,9430
1.3214372,1.3285391,1.3338907,1.3392637,1.3793329,1.3960685,1.4111147,1.430151,1.4513875,9431
1.2291956,1.2659718,1.2693691,1.2727755,1.3196677,1.3214372,1.3410596,1.3518851,1.386746,9432
1.1510793,1.1760249,1.201511,1.2063509,1.2112101,1.2407798,1.2693691,1.2968782,1.2986172,9433
1.5771194,1.6221298,1.7868245,1.845518,1.866136,1.8680218,1.8699094,1.871799,1.8736905,9434
1.3232092,1.3108555,1.3232092,1.3356793,1.3646255,1.3941989,1.3960685,1.3979404,1.3998148,9435
1.3998148,1.3356793,1.3998148,1.4689972,1.4848295,1.4868206,1.4888142,1.4908106,1.4928097,9436
3.0592201,3.0779998,3.096895,3.1137881,3.158572,3.1628704,3.1693294,3.1714852,3.204,9471
