POLY_ID,GDLcode,country,iso_code,region,hdi90a,hdi00a,gr_hdi9000,ln_hdi90,ln_gh_9000,hdi00b,hdi10b,gr_hdi0010,ln_hdi00,ln_gh_0010,hdi10c,hdi18c,gr_hdi1018,ln_hdi10,ln_gh_1018,gnic90a,gnic00a,g_gnic9000,ln_gnic90,ln_gg_9000,gnic00b,gnic10b,g_gnic0010,ln_gnic00,ln_gg_0010,gnic10c,gnic18c,g_gnic1018,ln_gnic10,ln_gg_1018,COORD_X,COORD_Y
11,ARGr111,Argentina,ARG,"Santiago del Estero, Tucuman",      69.500000000000000,      75.700000000000003,       1.089208633093525,       4.241326752570746,       0.085451407872657,      75.700000000000003,      80.400000000000006,       1.062087186261559,       4.326778160443404,       0.060236015741518,      80.400000000000006,      81.599999999999994,       1.014925373134328,       4.387014176184921,       0.014815085785140,      10.437144999999999,      13.934540999999999,       1.335091253403110,       2.345371077622505,       0.288999644125214,      13.934540999999999,      17.405971000000001,       1.249124101037846,       2.634370721747720,       0.222442586526062,      17.405971000000001,      16.773496000000002,       0.963663331393578,       2.856813308273782,      -0.037013286663504,     -63.554412817038930,     -27.664479207974413
12,BOLr101,Bolivia,BOL,Chuquisaca,      49.000000000000000,      57.099999999999994,       1.165306122448980,       3.891820298110627,       0.152983818551338,      57.099999999999994,      63.000000000000000,       1.103327495621717,       4.044804116661965,       0.098330609729568,      63.000000000000000,      67.400000000000006,       1.069841269841270,       4.143134726391533,       0.067510291526729,       2.400783000000000,       3.080017000000000,       1.282921863408729,       0.875794934145941,       0.249140182304829,       3.080017000000000,       3.810466000000000,       1.237157457247801,       1.124935116450770,       0.212816374919903,       3.810466000000000,       5.055287000000000,       1.326684715202813,       1.337751491370673,       0.282683134959928,     -65.632917403708234,     -17.232164849860634
13,BOLr102,Bolivia,BOL,La Paz,      54.300000000000004,      61.000000000000000,       1.123388581952118,       3.994524226939890,       0.116349637233422,      61.000000000000000,      65.700000000000003,       1.077049180327869,       4.110873864173311,       0.074225061317254,      65.700000000000003,      70.399999999999991,       1.071537290715373,       4.185098925490565,       0.069094337673432,       3.475860000000000,       4.106010000000000,       1.181293262674561,       1.245841930412522,       0.166609823641556,       4.106010000000000,       4.768818000000000,       1.161423864043195,       1.412451754054078,       0.149646721396852,       4.768818000000000,       6.375568000000000,       1.336928354154007,       1.562098475450930,       0.290374709663781,     -68.125519473886996,     -15.223001387009704
14,BOLr103,Bolivia,BOL,Cochabamba,      54.800000000000004,      62.399999999999999,       1.138686131386861,       4.003690193953970,       0.129875081421412,      62.399999999999999,      64.700000000000003,       1.036858974358975,       4.133565275375382,       0.036195926131473,      64.700000000000003,      69.399999999999991,       1.072642967542504,       4.169761201506855,       0.070125666005904,       3.708282000000000,       4.491387000000000,       1.211177305285844,       1.310568696591754,       0.191592866145913,       4.491387000000000,       5.364917000000000,       1.194490031698449,       1.502161562737667,       0.177719342582266,       5.364917000000000,       7.201529000000000,       1.342337449022977,       1.679880905319933,       0.294412459267758,     -64.290239588000276,     -20.038660562485820
15,BOLr104,Bolivia,BOL,Oruro,      56.399999999999991,      64.400000000000006,       1.141843971631206,       4.032469158504013,       0.132644474606295,      64.400000000000006,      66.299999999999997,       1.029503105590062,       4.165113633110308,       0.029076264081509,      66.299999999999997,      71.099999999999994,       1.072398190045249,       4.194189897191817,       0.069897439617378,       3.667528000000000,       4.509940000000000,       1.229694769883148,       1.299517865634350,       0.206765984022340,       4.509940000000000,       4.864159000000000,       1.078541843128733,       1.506283849656690,       0.075609983617634,       4.864159000000000,       6.507447000000000,       1.337835995903917,       1.581893833274324,       0.291053380130380,     -67.691407655573400,     -18.626185593770710
16,BOLr105,Bolivia,BOL,Potosi,      46.700000000000003,      53.600000000000001,       1.147751605995717,       3.843744164674852,       0.137804903401905,      53.600000000000001,      57.799999999999997,       1.078358208955224,       3.981549068076757,       0.075439707601575,      57.799999999999997,      62.000000000000000,       1.072664359861592,       4.056988775678332,       0.070145609366760,       2.032772000000000,       2.658533000000000,       1.307836294478672,       0.709400378824270,       0.268374088075803,       2.658533000000000,       3.423032000000000,       1.287564231852680,       0.977774466900073,       0.252752241128964,       3.423032000000000,       4.524621000000000,       1.321816740246659,       1.230526708029037,       0.279007108708970,     -66.726671600382645,     -20.538050525022523
17,BOLr106,Bolivia,BOL,Tarija,      55.100000000000001,      63.399999999999999,       1.150635208711434,       4.009149716158869,       0.140314145284311,      63.399999999999999,      67.600000000000009,       1.066246056782335,       4.149463861443180,       0.064144121605738,      67.600000000000009,      72.399999999999991,       1.071005917159763,       4.213607983048918,       0.068598316342752,       4.235473000000000,       5.258215000000000,       1.241470551222969,       1.443495010179031,       0.216296605364953,       5.258215000000000,       6.237974000000000,       1.186329201069184,       1.659791615543984,       0.170863834630376,       6.237974000000000,       8.416861000000001,       1.349294017576861,       1.830655450174361,       0.299581505721260,     -63.883075812289356,     -21.592586121037883
18,BOLr107,Bolivia,BOL,Santa Cruz,      57.699999999999996,      65.700000000000003,       1.138648180242635,       4.055257173514054,       0.129841751976511,      65.700000000000003,      70.799999999999997,       1.077625570776256,       4.185098925490565,       0.074760075209109,      70.799999999999997,      76.000000000000000,       1.073446327683616,       4.259859000699674,       0.070874339586657,       5.125365000000000,       5.933312000000000,       1.157636968293965,       1.634201742000678,       0.146380831117170,       5.933312000000000,       7.366453000000000,       1.241541486441300,       1.780582573117848,       0.216353741792223,       7.366453000000000,       9.996335000000000,       1.357007911405937,       1.996936314910071,       0.305282210906435,     -61.460987471838422,     -17.294224823993467
19,BOLr108,Bolivia,BOL,Beni,      53.300000000000004,      61.700000000000003,       1.157598499061914,       3.975936331171799,       0.146347599739543,      61.700000000000003,      65.900000000000006,       1.068071312803890,       4.122283930911342,       0.065854510597119,      65.900000000000006,      70.799999999999997,       1.074355083459788,       4.188138441508461,       0.071720559191212,       2.767316000000000,       3.265993000000000,       1.180202405507719,       1.017877897392170,       0.165685953859257,       3.265993000000000,       4.097325000000000,       1.254541880524545,       1.183563851251427,       0.226770470503484,       4.097325000000000,       5.449402000000000,       1.329990176517606,       1.410334321754910,       0.285171556129397,     -65.153849768645401,     -13.856611530539308
20,BOLr109,Bolivia,BOL,Pando,      49.899999999999999,      59.099999999999994,       1.184368737474950,       3.910021002757473,       0.169209921654579,      59.099999999999994,      67.700000000000003,       1.145516074450085,       4.079230924412053,       0.135855255506177,      67.700000000000003,      72.700000000000003,       1.073855243722304,       4.215086179918229,       0.071255204621244,       2.816681000000000,       3.361831000000000,       1.193543393802848,       1.035559241445422,       0.176926524579740,       3.361831000000000,       5.065609000000000,       1.506800609548785,       1.212485766025162,       0.409988601367645,       5.065609000000000,       6.786388000000000,       1.339698346240304,       1.622474367392807,       0.292444473874650,     -67.317718209107667,     -11.091258152760648
21,BRAr101,Brazil,BRA,Rondonia,      59.599999999999994,      62.100000000000001,       1.041946308724832,       4.087655574071304,       0.041090414868129,      62.100000000000001,      70.000000000000000,       1.127214170692432,       4.128745988939433,       0.119749253109926,      70.000000000000000,      73.400000000000006,       1.048571428571429,       4.248495242049359,       0.047428693571111,       5.900180000000000,       6.581514000000000,       1.115476815961547,       1.774982858920876,       0.109281951134843,       6.581514000000000,      10.660250000000000,       1.619726099496256,       1.884264810055719,       0.482257060564580,      10.660250000000000,      10.568229000000001,       0.991367838465327,       2.366521870620300,      -0.008669634445041,     -62.856549508466742,     -10.898564768640423
22,BRAr102,Brazil,BRA,Acre,      57.999999999999993,      61.799999999999997,       1.065517241379310,       4.060443010546419,       0.063460353917226,      61.799999999999997,      68.300000000000011,       1.105177993527508,       4.123903364463645,       0.100006402113100,      68.300000000000011,      71.599999999999994,       1.048316251830161,       4.223909766576744,       0.047185307389855,       6.853019000000000,       5.474013000000000,       0.798773941820386,       1.924689285108234,      -0.224677299629578,       5.474013000000000,       8.677004000000000,       1.585126670323947,       1.700011985478656,       0.460664322321411,       8.677004000000000,       8.603757999999999,       0.991558607095260,       2.160676307800067,      -0.008477223242953,     -70.446666175246932,      -9.309916735880247
23,BRAr103,Brazil,BRA,Amazonas,      62.899999999999999,      64.099999999999994,       1.019077901430843,       4.141546163706395,       0.018898200220230,      64.099999999999994,      70.299999999999997,       1.096723868954758,       4.160444363926624,       0.092327434889995,      70.299999999999997,      73.700000000000003,       1.048364153627312,       4.252771798816619,       0.047231000378672,       7.878247000000000,       6.971740000000000,       0.884935443125863,       2.064105417192529,      -0.122240582255363,       6.971740000000000,       9.680211000000000,       1.388492829623595,       1.941864834937166,       0.328218863634419,       9.680211000000000,       9.597515000000000,       0.991457211005008,       2.270083698571584,      -0.008579487772983,     -64.714880579794155,      -4.186776806608581
24,BRAr104,Brazil,BRA,Roraima,      64.600000000000009,      66.700000000000003,       1.032507739938080,       4.168214410788556,       0.031990542133022,      66.700000000000003,      72.700000000000003,       1.089955022488756,       4.200204952921578,       0.086136431617896,      72.700000000000003,      76.200000000000003,       1.048143053645117,       4.286341384539473,       0.047020078153127,       7.904442000000000,       7.099713000000000,       0.898192813610373,       2.067424879934674,      -0.107370519239629,       7.099713000000000,      11.427512999999999,       1.609573936298552,       1.960054360695046,       0.475969508134720,      11.427512999999999,      11.328132000000000,       0.991303357082158,       2.436023868829766,      -0.008734679403919,     -61.398019462471524,       2.084692211869343
25,BRAr105,Brazil,BRA,Para,      61.700000000000003,      62.700000000000003,       1.016207455429498,       4.122283930911342,       0.016077516727533,      62.700000000000003,      68.600000000000009,       1.094098883572568,       4.138361447638875,       0.089931087092965,      68.600000000000009,      71.899999999999991,       1.048104956268221,       4.228292534731840,       0.046983729995161,       6.539660000000000,       5.411679000000000,       0.827516873965925,       1.877885176350112,      -0.189325780439216,       5.411679000000000,       8.705907000000000,       1.608725683840449,       1.688559395910897,       0.475442364874076,       8.705907000000000,       8.632389999999999,       0.991555503636784,       2.164001760784973,      -0.008480353126866,     -53.062525324743582,      -3.973380320312295
26,BRAr106,Brazil,BRA,Amapa,      68.700000000000003,      69.000000000000000,       1.004366812227074,       4.229749199228304,       0.004357305368956,      69.000000000000000,      71.399999999999991,       1.034782608695652,       4.234106504597260,       0.034191364748279,      71.399999999999991,      74.799999999999997,       1.047619047619048,       4.268297869345538,       0.046520015634893,      10.449865000000001,       8.622821999999999,       0.825161090597821,       2.346589059667086,      -0.192176650377776,       8.622821999999999,      10.205823000000001,       1.183582706450394,       2.154412409289310,       0.168546030462518,      10.205823000000001,      10.118136000000000,       0.991408140235236,       2.322958439751828,      -0.008628982580839,     -51.961033090153741,       1.440043429560384
27,BRAr107,Brazil,BRA,Tocantins,      57.199999999999996,      62.399999999999999,       1.090909090909091,       4.046553898385752,       0.087011376989630,      62.399999999999999,      71.500000000000000,       1.145833333333333,       4.133565275375382,       0.136132174324580,      71.500000000000000,      74.900000000000006,       1.047552447552448,       4.269697449699962,       0.046456440823212,       4.465952000000000,       5.018378000000000,       1.123697254247247,       1.496482405487390,       0.116624368436029,       5.018378000000000,      12.136464999999999,       2.418403914571600,       1.613106773923419,       0.883107783143561,      12.136464999999999,      12.030241999999999,       0.991247616171595,       2.496214557066980,      -0.008790910906997,     -48.330001195318438,     -10.150183715360200
28,BRAr108,Brazil,BRA,Maranhao,      52.700000000000003,      59.399999999999999,       1.127134724857685,       3.964615455547317,       0.119678770821282,      59.399999999999999,      67.300000000000011,       1.132996632996633,       4.084294226368599,       0.124866010282083,      67.300000000000011,      70.599999999999994,       1.049034175334324,       4.209160236650682,       0.047869907848514,       3.714537000000000,       4.371041000000000,       1.176739119841854,       1.312254040523904,       0.162747155317857,       4.371041000000000,       8.819551000000001,       2.017723238011266,       1.475001195841761,       0.701969765851654,       8.819551000000001,       8.744968999999999,       0.991543560437487,       2.176970961693415,      -0.008492398111923,     -45.287406889767020,      -5.068699303445178
29,BRAr109,Brazil,BRA,Piaui,      50.600000000000001,      61.399999999999999,       1.213438735177866,       3.923951576293420,       0.193458258859677,      61.399999999999999,      68.300000000000011,       1.112377850162867,       4.117409835153096,       0.106499931423648,      68.300000000000011,      71.599999999999994,       1.048316251830161,       4.223909766576744,       0.047185307389855,       3.810703000000000,       5.257160000000000,       1.379577469039177,       1.337813686553610,       0.321777270430210,       5.257160000000000,      10.256859000000000,       1.951026599913261,       1.659590956983821,       0.668355695537402,      10.256859000000000,      10.168685999999999,       0.991403508617989,       2.327946652521223,      -0.008633654348074,     -42.969124861957319,      -7.384484436264415
30,BRAr110,Brazil,BRA,Ceara,      54.800000000000004,      62.899999999999999,       1.147810218978102,       4.003690193953970,       0.137855969752425,      62.899999999999999,      69.899999999999991,       1.111287758346582,       4.141546163706395,       0.105519485533370,      69.899999999999991,      73.400000000000006,       1.050071530758226,       4.247065649239764,       0.048858286380706,       4.981304000000000,       6.473776000000000,       1.299614719358626,       1.605691704150075,       0.262067850817171,       6.473776000000000,      11.908583999999999,       1.839511283677409,       1.867759554967247,       0.609499929644128,      11.908583999999999,      11.804565000000000,       0.991265208357266,       2.477259484611374,      -0.008773163545716,     -39.617902098649061,      -5.091464292318115
31,BRAr111,Brazil,BRA,Rio Grande do Norte,      56.599999999999994,      64.500000000000000,       1.139575971731449,       4.036008985209137,       0.130656238592590,      64.500000000000000,      71.599999999999994,       1.110077519379845,       4.166665223801727,       0.104429850164873,      71.599999999999994,      75.099999999999994,       1.048882681564246,       4.271095073966600,       0.047725484803489,       7.098441000000000,       7.558759000000000,       1.064847760233550,       1.959875182471820,       0.062831840805818,       7.558759000000000,      13.863129000000001,       1.834048287556198,       2.022707023277638,       0.606525702580470,      13.863129000000001,      13.740085000000001,       0.991124370263019,       2.629232725858108,      -0.008915252765718,     -36.682165709984972,      -5.846985350112219
32,BRAr112,Brazil,BRA,Paraiba,      56.299999999999997,      62.500000000000000,       1.110124333925400,       4.030694535145645,       0.104472021596711,      62.500000000000000,      70.199999999999989,       1.123200000000000,       4.135166556742356,       0.116181754289409,      70.199999999999989,      73.599999999999994,       1.048433048433049,       4.251348311031765,       0.047296714703065,       6.093248000000000,       7.009416000000000,       1.150357904355772,       1.807181272883464,       0.140073115134826,       7.009416000000000,      12.546843000000001,       1.789998339376633,       1.947254388018290,       0.582214692129682,      12.546843000000001,      12.436642000000001,       0.991216834386148,       2.529469080147972,      -0.008821964967453,     -36.872547340456961,      -7.142568559439805
33,BRAr113,Brazil,BRA,Pernambuco,      55.900000000000006,      63.399999999999999,       1.134168157423971,       4.023564380161053,       0.125899481282127,      63.399999999999999,      70.299999999999997,       1.108832807570978,       4.149463861443180,       0.103307937373439,      70.299999999999997,      73.700000000000003,       1.048364153627312,       4.252771798816619,       0.047231000378672,       7.091376000000000,       7.622681000000000,       1.074922694833838,       1.958879397877305,       0.072248747211373,       7.622681000000000,      12.492718999999999,       1.638887813880707,       2.031128145088678,       0.494017849512198,      12.492718999999999,      12.383043000000001,       0.991220806295251,       2.525145994600876,      -0.008817957871319,     -37.998882270513469,      -8.326044242804056
34,BRAr114,Brazil,BRA,Alagoas,      53.900000000000006,      59.599999999999994,       1.105751391465677,       3.987130477914952,       0.100525096156352,      59.599999999999994,      68.600000000000009,       1.151006711409396,       4.087655574071304,       0.140636960660536,      68.600000000000009,      71.899999999999991,       1.048104956268221,       4.228292534731840,       0.046983729995161,       7.347773000000000,       6.121724000000000,       0.833140054816609,       1.994397274115753,      -0.182553517914924,       6.121724000000000,      11.534414999999999,       1.884177561745678,       1.811843756200829,       0.633491418924264,      11.534414999999999,      11.434005000000001,       0.991294747067797,       2.445335175125093,      -0.008743364991122,     -36.623195616626795,      -9.515553613605711
35,BRAr115,Brazil,BRA,Sergipe,      56.200000000000003,      64.500000000000000,       1.147686832740213,       4.028916756899646,       0.137748466902081,      64.500000000000000,      71.200000000000003,       1.103875968992248,       4.166665223801727,       0.098827594616203,      71.200000000000003,      74.700000000000003,       1.049157303370787,       4.265492818417930,       0.047987273720842,       7.465785000000000,       7.632958000000000,       1.022391885113220,       2.010330582863707,       0.022144867513801,       7.632958000000000,      13.236907000000000,       1.734177890144293,       2.032475450377508,       0.550533462568320,      13.236907000000000,      13.119987999999999,       0.991167196385077,       2.583008912945829,      -0.008872044064451,     -37.446066451954579,     -10.590889557705706
36,BRAr116,Brazil,BRA,Bahia,      56.200000000000003,      63.500000000000000,       1.129893238434164,       4.028916756899646,       0.122123148999000,      63.500000000000000,      70.199999999999989,       1.105511811023622,       4.151039905898646,       0.100308405133119,      70.199999999999989,      73.500000000000000,       1.047008547008547,       4.251348311031765,       0.045937095187026,       6.271781000000000,       6.552757000000000,       1.044800033674645,       1.836060365346654,       0.043825511770739,       6.552757000000000,      11.809991000000000,       1.802293446865190,       1.879885877117393,       0.589059991025542,      11.809991000000000,      11.706924000000001,       0.991272897667746,       2.468945868142935,      -0.008765406508959,     -41.730077129808770,     -12.473311133166414
37,BRAr117,Brazil,BRA,Minas Gerais,      62.600000000000001,      69.000000000000000,       1.102236421725240,       4.136765278106052,       0.097341226491207,      69.000000000000000,      72.599999999999994,       1.052173913043478,       4.234106504597260,       0.050858417233491,      72.599999999999994,      76.099999999999994,       1.048209366391185,       4.284964921830750,       0.047083343036890,      11.678972999999999,      12.481722000000000,       1.068734553971484,       2.457790045451989,       0.066475288740053,      12.481722000000000,      15.155369000000000,       1.214204979088623,       2.524265334192041,       0.194089524421176,      15.155369000000000,      15.019603999999999,       0.991041788556913,       2.718354858613217,      -0.008998577471658,     -44.657703482220107,     -18.457985629300275
38,BRAr118,Brazil,BRA,Espirito Santo,      63.200000000000003,      69.299999999999997,       1.096518987341772,       4.146304301152812,       0.092140605043046,      69.299999999999997,      72.799999999999997,       1.050505050505051,       4.238444906195857,       0.049271049006783,      72.799999999999997,      76.400000000000006,       1.049450549450550,       4.287715955202640,       0.048266740969835,      11.574768000000001,      13.031651999999999,       1.125867231204980,       2.448827556574886,       0.118553610869234,      13.031651999999999,      15.312412999999999,       1.175017027772074,       2.567381167444120,       0.161282639212032,      15.312412999999999,      15.175095000000001,       0.991032242926050,       2.728663806656152,      -0.009008209433645,     -40.661148961374103,     -19.642671817265487
39,BRAr119,Brazil,BRA,Rio de Janeiro,      66.200000000000003,      72.799999999999997,       1.099697885196375,       4.192680462942962,       0.095035492259678,      72.799999999999997,      75.299999999999997,       1.034340659340659,       4.287715955202640,       0.033764179603208,      75.299999999999997,      79.000000000000000,       1.049136786188579,       4.321480134805848,       0.047967717661174,      14.515439000000001,      14.682017000000000,       1.011475918847511,       2.675212841593814,       0.011410569974504,      14.682017000000000,      15.435110999999999,       1.051293633565470,       2.686623411568317,       0.050021437807955,      15.435110999999999,      15.296578999999999,       0.991024878279139,       2.736644849376272,      -0.009015640750162,     -42.661353864146726,     -22.194918919882809
40,BRAr120,Brazil,BRA,Sao Paulo,      65.000000000000000,      72.899999999999991,       1.121538461538461,       4.174387269895637,       0.114701369118975,      72.899999999999991,      75.000000000000000,       1.028806584362140,       4.289088639014612,       0.028399474521698,      75.000000000000000,      78.600000000000009,       1.048000000000000,       4.317488113536310,       0.046883585898850,      16.238900999999998,      16.901857000000000,       1.040825176531343,       2.787409660029858,       0.040013837519428,      16.901857000000000,      17.009094000000001,       1.006344687450616,       2.827423497549285,       0.006324644653376,      17.009094000000001,      16.854904000000001,       0.990934849322368,       2.833748142202662,      -0.009106489172134,     -48.732760641234663,     -22.265412863241924
41,BRAr121,Brazil,BRA,Parana,      63.399999999999999,      70.000000000000000,       1.104100946372240,       4.149463861443180,       0.099031380606179,      70.000000000000000,      73.500000000000000,       1.050000000000000,       4.248495242049359,       0.048790164169432,      73.500000000000000,      77.000000000000000,       1.047619047619048,       4.297285406218791,       0.046520015634893,      10.731083000000000,      13.248528000000000,       1.234593749764120,       2.373144483515768,       0.210741968405407,      13.248528000000000,      15.798627000000000,       1.192481685512534,       2.583886451921175,       0.176036585601655,      15.798627000000000,      15.656491000000001,       0.991003268828361,       2.759923037522830,      -0.009037446142593,     -51.623750315303241,     -24.636831198692466
42,BRAr122,Brazil,BRA,Santa Catarina,      63.899999999999999,      71.899999999999991,       1.125195618153364,       4.157319361383489,       0.117956903343512,      71.899999999999991,      73.900000000000006,       1.027816411682893,       4.275276264727001,       0.027436563227155,      73.900000000000006,      77.600000000000009,       1.050067658998647,       4.302712827954156,       0.048854599235017,      11.644133999999999,      15.411727000000001,       1.323561460216793,       2.454802533889986,       0.280326179247016,      15.411727000000001,      16.165327999999999,       1.048897894441032,       2.735128713137002,       0.047739988586163,      16.165327999999999,      16.019549000000001,       0.990981995540084,       2.782868701723166,      -0.009058912788849,     -50.800617353679137,     -26.298538032183338
43,BRAr123,Brazil,BRA,Rio Grande do Sul,      64.500000000000000,      71.799999999999997,       1.113178294573643,       4.166665223801727,       0.107219252252452,      71.799999999999997,      74.000000000000000,       1.030640668523677,       4.273884476054178,       0.030180617149991,      74.000000000000000,      77.600000000000009,       1.048648648648649,       4.304065093204170,       0.047502333985003,      11.965433000000001,      14.301289000000001,       1.195217005519148,       2.482021909589780,       0.178327763473868,      14.301289000000001,      15.683465999999999,       1.096647022516642,       2.660349673063648,       0.092257363349931,      15.683465999999999,      15.542472999999999,       0.991010086673443,       2.752607036413580,      -0.009030566426003,     -53.316836740363371,     -29.737838898660065
44,BRAr124,Brazil,BRA,Mato Grosso do Sul,      60.399999999999999,      68.200000000000003,       1.129139072847682,       4.100989104940769,       0.121455459908647,      68.200000000000003,      72.799999999999997,       1.067448680351906,       4.222444564849416,       0.065271390353224,      72.799999999999997,      76.400000000000006,       1.049450549450550,       4.287715955202640,       0.048266740969835,       8.764059000000000,      10.294312000000000,       1.174605510985264,       2.170659153796365,       0.160932355892708,      10.294312000000000,      14.611003000000000,       1.419327780234367,       2.331591509689073,       0.350183365325609,      14.611003000000000,      14.480610000000000,       0.991075698225509,       2.681774875014682,      -0.008964361872608,     -54.845470257030492,     -20.325898394357679
45,BRAr125,Brazil,BRA,Mato Grosso,      58.500000000000000,      66.600000000000009,       1.138461538461539,       4.069026754237811,       0.129677823308533,      66.600000000000009,      72.299999999999997,       1.085585585585585,       4.198704577546343,       0.082119551618375,      72.299999999999997,      75.799999999999997,       1.048409405255878,       4.280824129164719,       0.047274163483607,       6.691174000000000,       8.300777999999999,       1.240556291018586,       1.900789344544006,       0.215559900805460,       8.300777999999999,      13.748354000000001,       1.656272942126630,       2.116349245349466,       0.504569862506500,      13.748354000000001,      13.626434000000000,       0.991132029332384,       2.620919107855966,      -0.008907525138388,     -55.919200970767285,     -12.949599884197543
46,BRAr126,Brazil,BRA,Goias,      60.000000000000000,      69.399999999999991,       1.156666666666667,       4.094344562222100,       0.145542305290658,      69.399999999999991,      73.299999999999997,       1.056195965417867,       4.239886867512759,       0.054673741379847,      73.299999999999997,      76.799999999999997,       1.047748976807640,       4.294560608892605,       0.046644031261021,       8.585534000000001,      10.349943000000000,       1.205509523344733,       2.150078693929274,       0.186902318520562,      10.349943000000000,      15.266653000000000,       1.475047060645648,       2.336981012449837,       0.388689894805286,      15.266653000000000,      15.129787000000000,       0.991034970140475,       2.725670907255122,      -0.009005457544700,     -49.623320814045528,     -16.044428854428645
47,BRAr127,Brazil,BRA,Distrito Federal,      65.900000000000006,      76.900000000000006,       1.166919575113809,       4.188138441508461,       0.154367435003137,      76.900000000000006,      78.400000000000006,       1.019505851755527,       4.342505876511599,       0.019318050844764,      78.400000000000006,      82.199999999999989,       1.048469387755102,       4.361823927356363,       0.047331374705772,      13.488714999999999,      16.993195000000000,       1.259808291597828,       2.601853409937552,       0.230959559861940,      16.993195000000000,      17.508379000000001,       1.030317076924028,       2.832812969799492,       0.029866596541832,      17.508379000000001,      17.349194000000001,       0.990908067502994,       2.862679566341324,      -0.009133516358950,     -47.797225970354894,     -15.781119515975950
48,CHLr101,Chili,CHL,Tarapaca (incl Arica and Parinacota),      72.700000000000003,      78.000000000000000,       1.072902338376891,       4.286341384539473,       0.070367442150118,      78.000000000000000,      81.399999999999991,       1.043589743589743,       4.356708826689592,       0.042666446318903,      81.399999999999991,      86.200000000000003,       1.058968058968059,       4.399375273008494,       0.057294904661153,       8.624694000000000,      13.867088000000001,       1.607835362042990,       2.154629484027185,       0.474888778725704,      13.867088000000001,      18.529212999999999,       1.336200722170365,       2.629518262752890,       0.289830304974866,      18.529212999999999,      22.645515000000000,       1.222152014767168,       2.919348567727755,       0.200613251349044,     -69.461057264847213,     -19.705834405506803
49,CHLr102,Chili,CHL,Antofagasta,      72.599999999999994,      77.799999999999997,       1.071625344352617,       4.284964921830750,       0.069176509353596,      77.799999999999997,      81.200000000000003,       1.043701799485861,       4.354141431184346,       0.042773815983286,      81.200000000000003,      86.000000000000000,       1.059113300492611,       4.396915247167632,       0.057432049085875,       9.392920000000000,      15.169948000000000,       1.615040690221997,       2.239956213995378,       0.479360151541126,      15.169948000000000,      20.325485000000000,       1.339851988945513,       2.719316365536504,       0.292559151851294,      20.325485000000000,      24.887799000000001,       1.224462737297536,       3.011875517387798,       0.202502165993633,     -69.103026438318523,     -23.456600483719328
50,CHLr103,Chili,CHL,Atacama,      70.500000000000000,      75.599999999999994,       1.072340425531915,       4.255612709818223,       0.069843573367264,      75.599999999999994,      79.000000000000000,       1.044973544973545,       4.325456283185488,       0.043991569281534,      79.000000000000000,      83.599999999999994,       1.058227848101266,       4.369447852467022,       0.056595667623634,       8.309801999999999,      13.334778000000000,       1.604704660833074,       2.117435781868695,       0.472939727707695,      13.334778000000000,      17.796756999999999,       1.334612169771405,       2.590375509576389,       0.288640740111616,      17.796756999999999,      21.732443000000000,       1.221146245914354,       2.879016249688005,       0.199789963479684,     -69.913523228798226,     -27.369344713315080
51,CHLr104,Chili,CHL,Coquimbo,      68.400000000000006,      73.400000000000006,       1.073099415204678,       4.225372824628505,       0.070551110991965,      73.400000000000006,      76.700000000000003,       1.044959128065395,       4.295923935620470,       0.043977772752741,      76.700000000000003,      81.100000000000009,       1.057366362451108,       4.339901708373210,       0.055781252748157,       7.530653000000000,      12.022289000000001,       1.596447081016746,       2.018981757839375,       0.467780585750011,      12.022289000000001,      15.994650999999999,       1.330416445653569,       2.486762343589386,       0.285492010255513,      15.994650999999999,      19.489284999999999,       1.218487668158561,       2.772254353844899,       0.197610473521908,     -70.869665630210932,     -30.607070140648251
52,CHLr105,Chili,CHL,Valparaiso (former Aconcagua),      71.599999999999994,      76.700000000000003,       1.071229050279330,       4.271095073966600,       0.068806634406611,      76.700000000000003,      80.100000000000009,       1.044328552803129,       4.339901708373210,       0.043374145701103,      80.100000000000009,      84.799999999999997,       1.058676654182272,       4.383275854074314,       0.057019688723544,       9.013282000000000,      14.525380999999999,       1.611552928223038,       2.198699267224163,       0.477198265806627,      14.525380999999999,      19.436198000000001,       1.338085245405955,       2.675897533030791,       0.291239670742309,      19.436198000000001,      23.777173999999999,       1.223344915502507,       2.967137203773100,       0.201588841066772,     -71.408978405515199,     -32.654067059228524
53,CHLr106,Chili,CHL,OHiggins,      67.700000000000003,      72.500000000000000,       1.070901033973412,       4.215086179918229,       0.068500381942400,      72.500000000000000,      75.799999999999997,       1.045517241379310,       4.283586561860629,       0.044511730787697,      75.799999999999997,      80.200000000000003,       1.058047493403694,       4.328098292648326,       0.056425222224143,       8.165621000000000,      13.091398999999999,       1.603233728334930,       2.099932779868320,       0.472022669820175,      13.091398999999999,      17.462161999999999,       1.333865234723959,       2.571955449688495,       0.288080918944912,      17.462161999999999,      21.315591999999999,       1.220673133143536,       2.860036368633407,       0.199402455066248,     -71.065065771672636,     -34.429129199147468
